frame,time_s,nose_x,nose_y,l_eye_x,l_eye_y,r_eye_x,r_eye_y,l_ear_x,l_ear_y,r_ear_x,r_ear_y,l_shoulder_x,l_shoulder_y,r_shoulder_x,r_shoulder_y,l_elbow_x,l_elbow_y,r_elbow_x,r_elbow_y,l_wrist_x,l_wrist_y,r_wrist_x,r_wrist_y,l_hip_x,l_hip_y,r_hip_x,r_hip_y,l_knee_x,l_knee_y,r_knee_x,r_knee_y,l_ankle_x,l_ankle_y,r_ankle_x,r_ankle_y
1,0.03333325183374083,786.9910888671875,607.0825805664062,791.0079956054688,604.33935546875,789.8074951171875,600.140869140625,781.6354370117188,602.2990112304688,776.1617431640625,590.32275390625,750.2120361328125,606.3380126953125,733.5313720703125,590.1087036132812,727.4841918945312,613.3828735351562,686.507568359375,606.406005859375,735.894775390625,617.3338012695312,735.7532958984375,623.6553344726562,623.4060668945312,607.7986450195312,613.479736328125,590.010009765625,502.78143310546875,608.5763549804688,494.4438781738281,602.654052734375,395.108154296875,610.0875854492188,401.8166198730469,611.4678955078125
2,0.06666650366748166,785.7518920898438,604.9676513671875,789.685302734375,602.6689453125,789.1134033203125,598.0316162109375,780.1898193359375,601.7896728515625,776.7396240234375,588.8353271484375,749.2560424804688,606.9376831054688,735.2435913085938,589.1939697265625,723.650634765625,615.4151611328125,685.0885620117188,604.0390625,722.1074829101562,614.862060546875,720.5621948242188,617.8191528320312,623.6651611328125,608.9818725585938,615.4674072265625,590.1871948242188,504.54229736328125,608.4807739257812,497.5965576171875,601.0364990234375,398.5686950683594,610.1881713867188,404.69317626953125,610.49658203125
3,0.09999975550122249,786.5674438476562,604.8560791015625,789.7972412109375,602.0703125,789.9797973632812,598.1367797851562,778.5882568359375,601.4461059570312,778.2644653320312,590.3114624023438,748.7064819335938,607.134765625,735.1983032226562,591.98974609375,725.2008056640625,615.7583618164062,683.3922729492188,609.1641235351562,728.4613037109375,615.62939453125,726.976806640625,620.173828125,621.4259643554688,610.4267578125,613.8495483398438,592.9501342773438,504.8211669921875,607.9431762695312,498.711669921875,602.3364868164062,397.7687683105469,611.1567993164062,402.7959289550781,612.552001953125
4,0.1333330073349633,788.24072265625,605.4226684570312,792.43017578125,602.575439453125,791.0690307617188,598.0763549804688,782.5806274414062,600.6986694335938,778.0307006835938,588.3927001953125,750.6101684570312,605.6349487304688,735.201416015625,591.0592651367188,724.366943359375,613.661865234375,686.5645141601562,612.2903442382812,736.3858642578125,611.4929809570312,738.3970947265625,620.2207641601562,625.3346557617188,609.4276123046875,616.2708740234375,592.3369140625,509.3303527832031,610.5714721679688,499.9752197265625,603.8799438476562,396.5201721191406,610.4737548828125,402.1503601074219,610.1416625976562
5,0.16666625916870415,786.023681640625,604.1839599609375,790.453857421875,601.8082275390625,789.2417602539062,596.8837890625,781.435546875,600.7598266601562,777.7050170898438,587.5947265625,750.079833984375,606.1431884765625,736.5681762695312,590.421630859375,722.7007446289062,614.0460815429688,687.9775390625,610.5386352539062,732.8538818359375,610.5316162109375,735.7427978515625,618.4723510742188,626.4603881835938,608.8395385742188,618.6753540039062,591.0759887695312,511.49749755859375,609.33154296875,502.88262939453125,601.4935913085938,398.1153869628906,608.6948852539062,404.0843811035156,607.8541259765625
6,0.19999951100244498,785.8897705078125,605.0715942382812,790.9696655273438,602.609619140625,788.672607421875,597.358642578125,782.8386840820312,600.5617065429688,775.6685180664062,586.4713745117188,751.35498046875,605.4214477539062,733.7315063476562,589.70458984375,726.363525390625,615.2351684570312,692.31201171875,614.5870971679688,744.0490112304688,613.0406494140625,750.72509765625,621.6934204101562,627.3248291015625,609.4452514648438,616.5460815429688,591.630859375,510.0248718261719,612.9666748046875,497.37054443359375,604.3317260742188,393.17205810546875,610.16357421875,399.6526184082031,608.6597290039062
7,0.23333276283618581,785.35888671875,605.3606567382812,790.5567626953125,602.8482666015625,788.2653198242188,597.5341796875,782.2939453125,600.4631958007812,775.538330078125,586.324462890625,750.1663208007812,605.1917724609375,733.6948852539062,589.9273681640625,724.8641967773438,616.1448974609375,692.255615234375,616.678466796875,744.4110107421875,612.50830078125,750.9533081054688,621.759765625,626.5304565429688,609.3037719726562,616.447509765625,591.8307495117188,511.429931640625,613.2032470703125,498.9769592285156,604.9879760742188,394.74212646484375,609.9954223632812,401.1145324707031,609.224365234375
8,0.2666660146699266,785.01708984375,603.9711303710938,789.7888793945312,601.241455078125,787.5010986328125,596.3763427734375,781.7134399414062,598.5303344726562,774.8026733398438,585.7756958007812,750.6260986328125,603.023193359375,735.8936767578125,590.0888061523438,726.7540283203125,615.6620483398438,696.338623046875,619.3179321289062,744.8826904296875,611.9959716796875,750.5350341796875,621.3029174804688,628.9902954101562,606.1837768554688,620.0401000976562,589.654541015625,516.9086303710938,610.3059692382812,505.6644592285156,603.60986328125,398.09381103515625,605.7026977539062,404.56646728515625,606.583740234375
9,0.2999992665036675,785.164794921875,604.1975708007812,790.3511962890625,601.5216674804688,787.5489501953125,596.3643188476562,783.0327758789062,598.6546020507812,774.6548461914062,585.165771484375,752.3028564453125,603.5231323242188,734.4610595703125,589.8887329101562,728.0654907226562,618.2855224609375,696.7003173828125,622.4122924804688,748.6640014648438,614.0352783203125,756.3699340820312,623.7312622070312,629.25048828125,606.6351928710938,618.2355346679688,589.6185302734375,515.4970092773438,613.519287109375,501.86968994140625,605.2346801757812,394.6665344238281,607.78515625,401.020263671875,606.7080688476562
10,0.3333325183374083,786.1563720703125,604.9675903320312,791.0513305664062,602.1489868164062,788.44775390625,596.909912109375,783.3776245117188,598.6627197265625,775.3097534179688,585.0650634765625,753.1489868164062,603.954833984375,734.187744140625,589.1460571289062,730.0494995117188,621.408447265625,695.4572143554688,623.5482177734375,753.3516235351562,617.68408203125,757.6943969726562,626.260986328125,628.217529296875,606.7898559570312,616.6646118164062,589.2058715820312,514.3639526367188,614.799072265625,500.3387451171875,606.1968383789062,388.686767578125,609.6367797851562,394.60064697265625,608.9114990234375
11,0.36666577017114915,786.56201171875,605.7173461914062,791.7445068359375,602.9905395507812,788.9174194335938,597.2759399414062,783.7711791992188,598.9053955078125,774.8113403320312,584.1856079101562,752.65087890625,604.53076171875,732.1456909179688,588.56201171875,732.494384765625,625.7601928710938,697.8621826171875,626.5691528320312,760.166748046875,622.7267456054688,763.2076416015625,627.7088012695312,625.5631103515625,606.6466674804688,612.9321899414062,588.5792236328125,514.9814453125,619.1217651367188,499.36895751953125,609.2867431640625,388.74835205078125,613.2281494140625,394.72991943359375,611.8629150390625
