frame,time_s,nose_x,nose_y,l_eye_x,l_eye_y,r_eye_x,r_eye_y,l_ear_x,l_ear_y,r_ear_x,r_ear_y,l_shoulder_x,l_shoulder_y,r_shoulder_x,r_shoulder_y,l_elbow_x,l_elbow_y,r_elbow_x,r_elbow_y,l_wrist_x,l_wrist_y,r_wrist_x,r_wrist_y,l_hip_x,l_hip_y,r_hip_x,r_hip_y,l_knee_x,l_knee_y,r_knee_x,r_knee_y,l_ankle_x,l_ankle_y,r_ankle_x,r_ankle_y
1,0.03333325183374083,813.5582275390625,496.9708251953125,817.8945922851562,490.73052978515625,810.8700561523438,487.3712158203125,804.0342407226562,484.7791748046875,789.1292114257812,477.8507995605469,759.2381591796875,507.2604675292969,757.6130981445312,507.00970458984375,735.6744384765625,573.3453979492188,720.9205932617188,592.445068359375,754.7919921875,617.1480102539062,730.9788818359375,647.10400390625,637.6436157226562,572.2474975585938,633.1035766601562,563.3365478515625,562.6885375976562,616.6961669921875,555.7119750976562,618.1158447265625,449.3912048339844,588.9827880859375,447.63226318359375,592.7110595703125
2,0.06666650366748166,813.3948974609375,501.7658386230469,817.6541748046875,497.8287658691406,812.9865112304688,492.6346435546875,805.1076049804688,496.01678466796875,794.6110229492188,484.91455078125,766.138916015625,519.85009765625,755.8045043945312,514.288330078125,738.1356201171875,579.2977905273438,718.3707885742188,590.409423828125,751.5763549804688,615.8951416015625,728.368896484375,643.8701782226562,647.5487670898438,580.4931030273438,637.1557006835938,568.5089721679688,557.247314453125,620.1997680664062,547.4274291992188,616.8591918945312,454.8816223144531,594.4020385742188,449.28546142578125,597.2344360351562
3,0.09999975550122249,815.7288208007812,503.9534606933594,820.4346923828125,500.2024841308594,815.1106567382812,494.49200439453125,808.437255859375,498.6122131347656,796.146728515625,486.49761962890625,768.70947265625,522.9666748046875,757.2357177734375,515.64697265625,737.2861328125,581.7297973632812,720.9675903320312,590.0161743164062,749.4610595703125,615.8788452148438,732.518798828125,641.89892578125,649.2576904296875,582.7086791992188,637.729248046875,569.5801391601562,559.0445556640625,623.5160522460938,546.7637329101562,617.103271484375,455.7648010253906,595.6806030273438,447.27276611328125,594.7633056640625
4,0.1333330073349633,817.8451538085938,506.23492431640625,821.7251586914062,502.4316711425781,817.998291015625,497.200439453125,807.6590576171875,500.5563659667969,800.0629272460938,489.4226989746094,765.515380859375,524.6526489257812,761.0667724609375,517.92529296875,735.0206909179688,584.848388671875,721.898681640625,592.3096313476562,750.0328369140625,616.9873657226562,732.7926025390625,640.6348876953125,644.0352783203125,585.7083129882812,637.3307495117188,573.204345703125,550.1571655273438,620.9898071289062,544.9341430664062,618.1707153320312,448.243896484375,594.9998168945312,444.6170654296875,598.5365600585938
5,0.16666625916870415,820.2406616210938,507.8125915527344,823.9585571289062,504.3952941894531,820.4631958007812,498.8951416015625,809.061767578125,503.5179443359375,801.8833618164062,491.83734130859375,766.7015380859375,529.082763671875,761.8029174804688,520.4921875,734.8167114257812,592.12646484375,721.6390380859375,594.5861206054688,747.6990356445312,620.8119506835938,733.3069458007812,639.19287109375,645.0446166992188,590.3120727539062,637.8609008789062,576.9718627929688,549.5051879882812,621.0697631835938,543.9646606445312,617.20458984375,448.4467468261719,594.9619140625,443.50238037109375,597.2180786132812
6,0.19999951100244498,820.2689208984375,507.7960510253906,824.1961059570312,504.3283996582031,820.2421264648438,498.78375244140625,809.9144287109375,503.4119567871094,801.450439453125,491.67138671875,768.208740234375,529.0242309570312,761.282958984375,520.3515625,735.9029541015625,591.43603515625,721.8285522460938,594.325927734375,748.280517578125,618.7717895507812,733.8836669921875,638.9793090820312,646.6361694335938,590.07568359375,638.095703125,576.5576171875,551.687744140625,622.1702880859375,544.743896484375,616.9985961914062,451.12054443359375,596.018310546875,445.0982666015625,596.4281616210938
7,0.23333276283618581,820.4422607421875,507.98577880859375,824.4185791015625,504.37176513671875,820.4594116210938,498.9683532714844,809.931884765625,503.26470947265625,801.6187744140625,491.73443603515625,767.3950805664062,528.6920166015625,761.6780395507812,520.3640747070312,735.2418212890625,591.2723388671875,721.7752685546875,594.27880859375,748.2952880859375,619.4967041015625,732.8048706054688,639.4014282226562,646.1657104492188,589.8911743164062,638.529541015625,576.7528686523438,550.85986328125,620.9236450195312,545.5344848632812,617.0831298828125,451.45758056640625,596.3282470703125,447.3205871582031,598.7118530273438
8,0.2666660146699266,822.0765991210938,514.0596313476562,825.5465698242188,510.85516357421875,822.5450439453125,505.3359680175781,809.7572631835938,509.51983642578125,803.5899658203125,497.7826843261719,766.825439453125,533.3698120117188,762.709228515625,524.4501953125,734.4341430664062,595.2781982421875,721.3016357421875,595.888427734375,744.607421875,621.7276611328125,732.9488525390625,638.333984375,645.5902099609375,591.3048095703125,638.9105224609375,578.0111694335938,550.6221923828125,619.6334228515625,546.2750854492188,616.5303344726562,450.3335876464844,594.7664794921875,446.0887451171875,598.5947875976562
9,0.2999992665036675,828.8165893554688,515.7765502929688,831.7356567382812,512.4317626953125,828.635498046875,507.60736083984375,813.9234008789062,512.0706787109375,807.772705078125,502.26763916015625,767.9159545898438,536.955810546875,766.4622192382812,529.3915405273438,732.4823608398438,599.4716186523438,718.7444458007812,599.0473022460938,741.717529296875,625.1098022460938,728.1937866210938,637.7366943359375,644.9931640625,594.1214599609375,640.2122802734375,581.8253173828125,547.317626953125,615.6631469726562,548.5020751953125,616.5878295898438,444.214111328125,593.3750610351562,443.9131164550781,602.2376098632812
10,0.3333325183374083,831.4668579101562,517.4620971679688,834.3566284179688,514.0139770507812,830.8751220703125,509.5966491699219,816.1737670898438,513.7981567382812,809.0802612304688,504.971435546875,769.1121215820312,537.6255493164062,767.4385375976562,531.6102294921875,732.3770141601562,595.7998046875,719.1216430664062,597.4119873046875,738.9882202148438,624.3348388671875,727.25048828125,636.939453125,645.0985107421875,594.4168701171875,640.1260986328125,582.7820434570312,547.9698486328125,615.5700073242188,549.9010009765625,617.0540161132812,445.8204345703125,594.6738891601562,446.7546691894531,603.61865234375
