frame,time_s,nose_x,nose_y,l_eye_x,l_eye_y,r_eye_x,r_eye_y,l_ear_x,l_ear_y,r_ear_x,r_ear_y,l_shoulder_x,l_shoulder_y,r_shoulder_x,r_shoulder_y,l_elbow_x,l_elbow_y,r_elbow_x,r_elbow_y,l_wrist_x,l_wrist_y,r_wrist_x,r_wrist_y,l_hip_x,l_hip_y,r_hip_x,r_hip_y,l_knee_x,l_knee_y,r_knee_x,r_knee_y,l_ankle_x,l_ankle_y,r_ankle_x,r_ankle_y
1,0.03333325377883851,757.0066528320312,590.1168212890625,764.7573852539062,590.228515625,760.0848388671875,583.1307373046875,768.2498168945312,597.6902465820312,753.8656005859375,578.6849365234375,747.720703125,615.3880615234375,718.9501953125,576.9059448242188,733.2814331054688,637.3460083007812,677.121337890625,571.7686157226562,696.9661865234375,640.1472778320312,718.3868408203125,577.784423828125,616.6204833984375,606.0670166015625,598.096435546875,578.9210205078125,522.2291259765625,604.3622436523438,508.0020751953125,590.3040771484375,417.9707336425781,593.3109130859375,422.4743957519531,592.0394897460938
2,0.06666650755767702,752.7926025390625,581.5297241210938,761.0894775390625,581.5165405273438,755.9347534179688,573.9718017578125,768.0514526367188,589.7893676757812,751.3045654296875,570.51171875,750.9253540039062,608.088623046875,714.9563598632812,571.32763671875,741.1677856445312,627.7574462890625,670.3796997070312,571.2437133789062,700.2890014648438,636.1994018554688,713.1923828125,589.190673828125,614.0071411132812,601.8896484375,591.252685546875,574.7599487304688,526.7107543945312,601.558349609375,507.7096862792969,586.703857421875,412.2509765625,590.9873046875,416.3218994140625,587.904052734375
3,0.09999976133651552,757.7186279296875,580.3160400390625,765.005859375,580.1251220703125,759.6665649414062,573.4803466796875,769.775390625,587.359619140625,753.0247802734375,570.4140014648438,752.1921997070312,607.96240234375,721.8720703125,568.5708618164062,740.5623168945312,631.2273559570312,680.82568359375,568.3260498046875,703.82080078125,631.8054809570312,726.0742797851562,586.556640625,618.0994873046875,599.3519897460938,598.2290649414062,570.7139892578125,519.9520874023438,605.3142700195312,507.282958984375,590.6878051757812,412.3158264160156,590.6941528320312,416.7981262207031,588.8477172851562
4,0.13333301511535403,758.1123046875,582.3240356445312,764.8209838867188,581.5746459960938,759.8989868164062,575.5262451171875,769.5223999023438,586.93212890625,752.8555908203125,571.3124389648438,755.3335571289062,605.648193359375,721.467041015625,568.230712890625,748.62939453125,630.0056762695312,682.2388916015625,569.0537719726562,703.2723999023438,635.4442138671875,725.6275024414062,589.097412109375,621.3221435546875,597.360595703125,599.265380859375,569.1356201171875,521.6244506835938,606.5684814453125,507.41839599609375,592.318115234375,415.8877258300781,590.447021484375,419.6166687011719,587.7606811523438
5,0.16666626889419253,758.2787475585938,583.1232299804688,764.827392578125,582.1698608398438,759.8158569335938,576.2426147460938,770.0971069335938,587.1085815429688,753.333251953125,571.9714965820312,756.6613159179688,606.5076293945312,724.3905029296875,567.9520263671875,748.6995239257812,632.3672485351562,683.1908569335938,567.2954711914062,703.0277099609375,636.9793090820312,725.1112670898438,586.0689086914062,624.3350830078125,596.1967163085938,603.4595336914062,567.4772338867188,526.0584106445312,604.3700561523438,512.908935546875,589.8497924804688,417.37872314453125,587.8414916992188,420.7906188964844,585.4234008789062
6,0.19999952267303103,758.2695922851562,582.4732055664062,764.7374877929688,581.52392578125,759.9166259765625,575.6448974609375,769.8553466796875,586.5551147460938,753.9505004882812,571.6015625,755.1370239257812,605.8446044921875,725.6888427734375,567.892333984375,745.5642700195312,630.5452880859375,684.0906372070312,567.0371704101562,705.15478515625,634.645263671875,725.897216796875,584.2356567382812,623.9931030273438,595.4440307617188,604.9417114257812,567.2216186523438,527.5116577148438,603.779052734375,515.7418212890625,589.5457763671875,418.5509338378906,588.3594360351562,422.0778503417969,586.1721801757812
7,0.23333277645186953,759.309814453125,584.7208251953125,765.0357055664062,582.9071044921875,761.180419921875,578.23291015625,770.4777221679688,586.4976196289062,757.1543579101562,574.2152099609375,757.239013671875,606.1729736328125,729.1929321289062,568.9877319335938,747.769287109375,632.7992553710938,687.5236206054688,568.29150390625,706.1331176757812,635.96630859375,728.4801635742188,586.7974243164062,619.9288330078125,596.884521484375,601.9163818359375,568.440673828125,519.8616943359375,604.279541015625,510.7503967285156,590.0962524414062,415.08746337890625,588.3412475585938,417.80255126953125,585.7965087890625
8,0.26666603023070806,763.3075561523438,586.1251831054688,768.2465209960938,584.0177001953125,765.6668090820312,579.71630859375,769.0409545898438,586.66748046875,759.7876586914062,574.717041015625,751.237060546875,604.4243774414062,728.3817749023438,570.0872802734375,743.5529174804688,630.2998657226562,688.302001953125,572.451904296875,710.5341186523438,633.5661010742188,727.9085083007812,589.6903686523438,613.4874877929688,595.2284545898438,598.8316040039062,568.6726684570312,512.6912231445312,603.3421020507812,505.9871826171875,591.6853637695312,416.3560791015625,588.9066162109375,418.8357849121094,588.9866333007812
9,0.29999928400954656,766.2860107421875,586.2771606445312,771.0697021484375,584.0718383789062,769.0100708007812,579.632568359375,768.9542236328125,586.2515258789062,762.00439453125,573.8764038085938,745.4605102539062,603.5382690429688,729.2723999023438,570.4465942382812,733.8746337890625,630.6778564453125,686.6337890625,576.3624877929688,711.3411865234375,634.2698974609375,723.3048095703125,592.6305541992188,609.834228515625,593.8837890625,599.4147338867188,568.7540893554688,512.1759033203125,602.51953125,508.07958984375,592.8897094726562,418.5867614746094,587.1687622070312,421.3323669433594,590.1238403320312
10,0.33333253778838506,775.1373291015625,588.48876953125,778.4134521484375,584.9391479492188,777.6664428710938,581.9632568359375,767.743896484375,584.3328247070312,765.78515625,575.4872436523438,733.6185913085938,597.4235229492188,728.142578125,574.4064331054688,715.9147338867188,622.7932739257812,682.8013916015625,590.0191650390625,711.2626953125,627.8142700195312,719.7882690429688,607.1265869140625,600.0557250976562,590.4985961914062,596.148193359375,571.1927490234375,508.94427490234375,601.1570434570312,508.8656921386719,597.9517822265625,423.8385925292969,586.0422973632812,425.6907958984375,593.8843383789062
