frame,time_s,nose_x,nose_y,l_eye_x,l_eye_y,r_eye_x,r_eye_y,l_ear_x,l_ear_y,r_ear_x,r_ear_y,l_shoulder_x,l_shoulder_y,r_shoulder_x,r_shoulder_y,l_elbow_x,l_elbow_y,r_elbow_x,r_elbow_y,l_wrist_x,l_wrist_y,r_wrist_x,r_wrist_y,l_hip_x,l_hip_y,r_hip_x,r_hip_y,l_knee_x,l_knee_y,r_knee_x,r_knee_y,l_ankle_x,l_ankle_y,r_ankle_x,r_ankle_y
1,0.03333326923076923,700.0504150390625,228.3394012451172,712.2025146484375,221.4828338623047,691.7955322265625,215.0873260498047,726.2097778320312,232.6904754638672,676.65478515625,218.89346313476562,757.01513671875,300.605712890625,637.464111328125,276.3625183105469,748.9830322265625,372.6160583496094,628.0729370117188,355.8169860839844,722.8244018554688,333.3470764160156,658.6384887695312,320.8321228027344,713.637939453125,454.5117492675781,633.9393310546875,428.6112365722656,672.8265380859375,552.4447631835938,588.8648681640625,448.6597595214844,696.8961181640625,668.3965454101562,661.8186645507812,506.4750671386719
2,0.06666653846153846,700.255615234375,227.80899047851562,712.2560424804688,220.8444366455078,691.8699340820312,214.58799743652344,726.149658203125,232.01773071289062,676.6981201171875,218.63330078125,757.6760864257812,300.2855224609375,637.5958862304688,276.4949645996094,749.7434692382812,372.4492492675781,628.482177734375,356.63934326171875,723.3408203125,333.76824951171875,658.227783203125,322.4508972167969,713.7699584960938,454.9647216796875,633.7550659179688,428.9759826660156,672.8873291015625,552.2747802734375,588.2034912109375,447.63275146484375,696.5422973632812,667.7615356445312,660.4486083984375,504.3885192871094
3,0.0999998076923077,700.3328857421875,227.87965393066406,712.2274780273438,220.84922790527344,691.8868408203125,214.62770080566406,726.14013671875,231.95327758789062,676.7754516601562,218.76373291015625,758.20166015625,300.28125,638.048095703125,276.5866394042969,750.6763305664062,372.6974792480469,628.8494262695312,357.1352844238281,724.7271118164062,335.0763244628906,658.4742431640625,323.20245361328125,714.1962280273438,455.07183837890625,634.1146850585938,428.81854248046875,672.5728149414062,552.9309692382812,587.67138671875,446.8661804199219,696.2227172851562,670.120361328125,659.6325073242188,504.0242614746094
4,0.13333307692307692,700.5186767578125,227.71873474121094,712.3063354492188,220.65199279785156,691.9694213867188,214.48255920410156,726.001953125,231.70620727539062,676.458740234375,218.69325256347656,758.4453735351562,299.86492919921875,637.7127685546875,276.81201171875,751.2698364257812,371.4156494140625,629.05712890625,357.01324462890625,723.5298461914062,333.9937744140625,658.4682006835938,322.58929443359375,714.731201171875,455.0372009277344,634.2791137695312,428.9793701171875,672.98046875,552.9304809570312,587.541015625,447.2221984863281,695.80859375,669.6080932617188,659.0995483398438,503.8522644042969
5,0.16666634615384615,700.2059936523438,227.8881378173828,712.0931396484375,220.86508178710938,691.627197265625,214.57643127441406,726.1155395507812,232.05474853515625,676.40625,218.86129760742188,759.5468139648438,300.4811096191406,637.5142211914062,276.91473388671875,752.0558471679688,371.1503601074219,629.8643188476562,356.34027099609375,724.9126586914062,334.42388916015625,661.1238403320312,322.638427734375,714.8546142578125,456.62286376953125,633.46728515625,429.8559875488281,672.8062744140625,554.4609985351562,585.2977294921875,445.87701416015625,695.2977905273438,670.9725952148438,657.1029663085938,500.769775390625
6,0.1999996153846154,700.0079345703125,228.00294494628906,711.9373779296875,221.00746154785156,691.468994140625,214.64088439941406,726.0535888671875,232.2232666015625,676.3515625,218.9158477783203,759.7332763671875,300.58502197265625,637.3688354492188,277.2161865234375,751.9103393554688,370.8304443359375,629.4268798828125,356.8131408691406,724.6561279296875,334.90216064453125,660.1199340820312,323.67486572265625,715.072998046875,457.10491943359375,633.5158081054688,430.28472900390625,672.8334350585938,554.79248046875,584.800048828125,445.67340087890625,695.0653686523438,670.9608154296875,656.4950561523438,499.7579650878906
7,0.23333288461538462,700.0425415039062,228.16246032714844,711.9208984375,221.16246032714844,691.50537109375,214.80734252929688,725.8275756835938,232.32164001464844,676.10400390625,218.98068237304688,759.2453002929688,300.43011474609375,637.0882568359375,277.17572021484375,751.7592163085938,370.9679260253906,629.6200561523438,357.2733154296875,724.041259765625,335.0234069824219,661.0401611328125,324.0205078125,715.12939453125,456.52655029296875,633.6111450195312,429.86627197265625,672.7723388671875,554.2620849609375,584.857177734375,445.673095703125,695.4269409179688,671.1934814453125,657.0433349609375,500.7007141113281
8,0.26666615384615383,699.85498046875,228.22537231445312,711.7149658203125,221.18675231933594,691.3449096679688,214.8914031982422,725.6445922851562,232.21018981933594,676.1138916015625,219.00335693359375,759.0632934570312,300.09747314453125,637.3037719726562,277.0598449707031,751.5867919921875,370.8199768066406,629.6881713867188,357.41131591796875,723.777099609375,333.9665222167969,661.16455078125,322.7442626953125,715.1220703125,456.3126220703125,633.7980346679688,429.7817687988281,672.6300048828125,553.9696655273438,584.9320068359375,445.77728271484375,695.3577880859375,671.699951171875,656.9915771484375,501.733154296875
9,0.29999942307692307,699.9209594726562,228.0439453125,712.0698852539062,221.31790161132812,691.6199340820312,214.55938720703125,725.9910888671875,233.0728302001953,675.9666748046875,218.7726287841797,759.3939819335938,300.6149597167969,636.523681640625,277.4591369628906,752.1639404296875,369.61334228515625,630.609130859375,358.089599609375,723.43701171875,334.59381103515625,662.1494750976562,325.1811828613281,715.4246826171875,457.6099548339844,633.0117797851562,430.4936218261719,670.7083740234375,554.6998291015625,579.331298828125,444.2895812988281,693.9462280273438,674.4168701171875,652.9724731445312,501.0315856933594
10,0.3333326923076923,698.0347900390625,229.22723388671875,710.3362426757812,222.37799072265625,689.5921020507812,215.72425842285156,725.0067138671875,233.95143127441406,674.3391723632812,219.99795532226562,759.485107421875,301.26190185546875,635.9483032226562,278.5085754394531,752.5505981445312,370.3258056640625,630.2584838867188,359.265869140625,723.9994506835938,335.1141052246094,661.9984741210938,325.1537170410156,715.9505004882812,458.07470703125,633.0101928710938,430.8743591308594,670.2786254882812,554.2371215820312,577.3981323242188,443.2475891113281,692.8048095703125,675.307373046875,650.4684448242188,500.778076171875
11,0.36666596153846154,697.2687377929688,228.7254638671875,709.4166870117188,221.8860321044922,688.8014526367188,215.468994140625,723.8411865234375,233.79515075683594,673.6377563476562,220.256591796875,758.7456665039062,301.4697265625,635.6077880859375,279.19610595703125,753.0858154296875,370.5500793457031,631.3458251953125,359.1122741699219,725.5997314453125,336.51385498046875,665.53515625,324.32000732421875,716.5396728515625,458.7043762207031,633.8994140625,432.08270263671875,671.1546020507812,553.7391967773438,579.0362548828125,444.46588134765625,694.1351928710938,673.67529296875,652.611328125,501.5306091308594
12,0.3999992307692308,696.6259155273438,229.1226043701172,708.967529296875,222.3035125732422,688.1520385742188,215.7693328857422,723.9558715820312,234.24758911132812,673.2674560546875,220.55592346191406,759.1743774414062,301.9385986328125,635.8991088867188,279.28125,753.1297607421875,370.4823913574219,631.7374267578125,358.950927734375,724.7786254882812,336.41900634765625,665.2151489257812,325.608154296875,716.5825805664062,459.2416687011719,633.7413330078125,432.0442810058594,670.3450927734375,554.363037109375,577.6422729492188,443.249755859375,693.4532470703125,675.6761474609375,651.570068359375,500.7486572265625
13,0.4333325,696.8178100585938,228.776123046875,709.13525390625,221.98898315429688,688.3931274414062,215.46856689453125,723.7088623046875,234.12838745117188,672.9902954101562,220.4001922607422,758.5914916992188,301.5692138671875,635.5159301757812,279.6451110839844,753.874755859375,370.1140441894531,632.508544921875,360.0337829589844,724.6412353515625,336.1517028808594,664.9830322265625,325.5716552734375,716.2842407226562,458.7914123535156,633.4522705078125,431.94610595703125,669.320556640625,553.027587890625,576.2791137695312,442.9905090332031,693.4257202148438,675.3653564453125,651.3824462890625,501.9278564453125
14,0.46666576923076925,696.43994140625,229.4446563720703,708.7838134765625,222.54150390625,687.8338012695312,216.04959106445312,723.6494750976562,234.42161560058594,672.3281860351562,220.88783264160156,759.0137329101562,301.6201477050781,635.2037353515625,280.00048828125,753.9806518554688,369.92230224609375,632.760498046875,361.0295104980469,724.7342529296875,336.2483825683594,665.0896606445312,326.1456604003906,716.3433837890625,458.845458984375,632.893310546875,431.7320861816406,669.3013916015625,553.8073120117188,574.9186401367188,441.94305419921875,692.7772827148438,677.2229614257812,649.8857421875,500.6913146972656
15,0.4999990384615385,695.9019165039062,231.78704833984375,708.8875122070312,224.563232421875,686.848876953125,218.0976104736328,725.0100708007812,235.23800659179688,670.5987548828125,221.76727294921875,760.0454711914062,301.3963928222656,633.9192504882812,280.20001220703125,753.8510131835938,369.7865295410156,632.7577514648438,360.611572265625,725.3448486328125,339.4798278808594,663.1685791015625,324.82366943359375,717.1053466796875,459.24072265625,632.09716796875,432.1711120605469,669.66748046875,553.6625366210938,573.0205078125,441.02398681640625,692.6314086914062,677.3982543945312,650.7796020507812,499.92529296875
16,0.5333323076923077,696.1701049804688,231.9145050048828,709.099853515625,224.56871032714844,687.0352783203125,218.27999877929688,725.1076049804688,235.0203094482422,670.697509765625,221.8509521484375,760.140625,301.43695068359375,633.7250366210938,280.09173583984375,753.5096435546875,370.71746826171875,632.7673950195312,360.0274353027344,725.2147827148438,339.9595642089844,663.9072265625,323.478515625,716.9491577148438,459.900390625,631.7743530273438,432.9985046386719,669.6080322265625,553.5352172851562,572.9371337890625,441.77239990234375,693.3826904296875,675.4769897460938,650.9890747070312,499.42169189453125
17,0.566665576923077,696.1622314453125,231.2801513671875,709.170166015625,224.11337280273438,687.1892700195312,217.71987915039062,725.06640625,234.97482299804688,670.9154663085938,221.45372009277344,759.5928344726562,301.435791015625,633.7540283203125,279.8420715332031,753.2349243164062,370.8171691894531,632.3727416992188,359.124267578125,724.5094604492188,339.4454345703125,663.8230590820312,321.7174987792969,716.919677734375,459.2605285644531,632.1253662109375,432.61993408203125,669.9190063476562,552.999267578125,573.6435546875,443.15863037109375,693.0943603515625,674.0474853515625,650.9869995117188,501.4180603027344
18,0.5999988461538461,696.2601928710938,231.5986328125,709.146728515625,224.34864807128906,687.1646118164062,217.962158203125,725.1475219726562,235.074462890625,671.0150756835938,221.70037841796875,759.9774169921875,301.9117736816406,633.8081665039062,279.6553649902344,753.3263549804688,371.28814697265625,631.309814453125,357.9392395019531,725.538330078125,340.8035888671875,662.931640625,321.8668212890625,715.9378662109375,459.83624267578125,631.0288696289062,432.73419189453125,669.43896484375,554.7970581054688,573.006591796875,443.82830810546875,691.18212890625,676.20654296875,647.682373046875,501.6826171875
19,0.6333321153846154,696.1644897460938,231.5817413330078,709.2771606445312,224.48892211914062,687.2811279296875,217.86270141601562,725.3751220703125,235.47415161132812,671.267333984375,221.5296630859375,759.771484375,302.1270751953125,633.774658203125,279.61651611328125,752.3941650390625,371.45159912109375,631.6409301757812,358.45135498046875,723.8717041015625,339.2685241699219,662.4679565429688,320.7767333984375,715.4952392578125,459.8648986816406,630.5030517578125,432.5218811035156,668.7925415039062,554.12548828125,571.5842895507812,442.3466491699219,691.6942749023438,675.6266479492188,647.9527587890625,500.12054443359375
20,0.6666653846153846,695.8792114257812,231.62086486816406,709.0107421875,224.60589599609375,687.0735473632812,217.9209442138672,725.1122436523438,235.79867553710938,671.1415405273438,221.7111358642578,759.5016479492188,302.4561462402344,633.8307495117188,279.8394775390625,752.0917358398438,371.656494140625,631.2120361328125,358.98455810546875,722.5045776367188,339.31365966796875,661.3585205078125,322.6455078125,715.6918334960938,459.8606872558594,630.8717651367188,432.4107360839844,668.458984375,554.0375366210938,571.44775390625,442.13885498046875,691.6859130859375,676.2373046875,648.0971069335938,500.6885986328125
21,0.6999986538461538,695.32470703125,231.42123413085938,708.5224609375,224.38388061523438,686.506591796875,217.71588134765625,724.8056640625,235.58261108398438,670.71240234375,221.49842834472656,759.3919067382812,302.2602844238281,633.4887084960938,279.6182861328125,751.3804931640625,371.84954833984375,630.6324462890625,358.6756286621094,721.5269165039062,339.4028625488281,661.3443603515625,320.9872131347656,716.0475463867188,459.6484375,631.0759887695312,432.23028564453125,668.1893920898438,553.8399047851562,571.1113891601562,442.00555419921875,691.1293334960938,676.3850708007812,647.9697265625,500.8627014160156
22,0.7333319230769231,694.9844970703125,231.33120727539062,708.1438598632812,224.2801055908203,686.1063232421875,217.67434692382812,724.3421630859375,235.5455322265625,670.0780639648438,221.62559509277344,758.964599609375,301.9739074707031,633.0418701171875,279.6935729980469,751.5947875976562,371.68280029296875,630.3251342773438,358.5948791503906,720.3600463867188,338.79266357421875,660.42138671875,319.2498474121094,715.7845458984375,458.9806823730469,630.7120971679688,431.7755432128906,668.3449096679688,553.794189453125,571.251220703125,442.73577880859375,691.06591796875,677.1670532226562,647.8998413085938,502.6715393066406
23,0.7666651923076923,694.5388793945312,231.37924194335938,707.4837646484375,224.2655029296875,685.5748901367188,217.7941436767578,723.5225219726562,235.45582580566406,669.5993041992188,221.93386840820312,758.7645263671875,302.0881042480469,632.68896484375,280.1454772949219,751.7679443359375,371.6643371582031,630.2906494140625,359.4208068847656,720.2173461914062,339.46380615234375,660.4271850585938,321.9614562988281,715.2918701171875,459.301513671875,630.214111328125,432.1310119628906,668.7825317382812,554.5387573242188,571.9646606445312,443.18487548828125,691.1226196289062,676.697998046875,647.6963500976562,501.59808349609375
24,0.7999984615384615,693.9525146484375,231.2858428955078,706.8922119140625,224.0750732421875,684.9431762695312,217.642578125,723.0670776367188,235.13226318359375,669.0972900390625,221.68739318847656,758.5198974609375,302.2213439941406,632.182373046875,279.7577819824219,751.2678833007812,372.4069519042969,629.325439453125,359.19659423828125,720.1646728515625,339.6650695800781,660.3704833984375,323.2483825683594,714.9869384765625,459.7135009765625,629.809814453125,432.35406494140625,668.2506103515625,554.7739868164062,571.721435546875,443.06585693359375,691.46728515625,676.7269897460938,647.68115234375,501.02984619140625
25,0.8333317307692307,693.3699340820312,231.1625518798828,706.1287841796875,223.94337463378906,684.3361206054688,217.6348419189453,722.03857421875,235.00315856933594,668.4585571289062,221.8076629638672,757.742431640625,301.91357421875,631.7485961914062,279.97344970703125,750.8480224609375,372.1031188964844,629.4217529296875,359.9876403808594,719.65673828125,339.35980224609375,662.0642700195312,323.78759765625,715.2379760742188,459.1217956542969,630.2570190429688,432.1322326660156,668.574951171875,553.7579956054688,572.4137573242188,442.9453430175781,691.2999267578125,675.404296875,647.8890991210938,500.858154296875
26,0.866665,691.5210571289062,230.7108612060547,704.2982788085938,223.49745178222656,682.6539916992188,217.34034729003906,720.62255859375,234.67022705078125,667.8102416992188,221.8789520263672,757.09130859375,301.388427734375,631.9754638671875,280.1991882324219,750.2279663085938,371.11663818359375,629.5870971679688,359.82379150390625,719.0165405273438,337.968994140625,661.8246459960938,321.0868835449219,715.0775756835938,458.6416015625,630.6448364257812,431.9104919433594,668.31787109375,553.2374877929688,572.710693359375,442.64788818359375,691.6412963867188,675.2589111328125,648.3629150390625,500.623779296875
27,0.8999982692307692,690.6646728515625,230.37905883789062,703.2272338867188,223.0083465576172,681.61474609375,217.07101440429688,719.5780639648438,234.06224060058594,666.86865234375,221.9108123779297,756.9052734375,301.1460266113281,631.7310791015625,280.50604248046875,750.4370727539062,371.01434326171875,629.506591796875,361.29693603515625,718.5306396484375,338.4743957519531,661.629638671875,325.3228759765625,714.9000854492188,458.927978515625,630.4768676757812,432.1856994628906,668.1024780273438,553.9673461914062,572.947021484375,442.82427978515625,691.0911254882812,676.4083251953125,647.5674438476562,500.59002685546875
28,0.9333315384615385,690.4348754882812,230.58834838867188,702.8050537109375,223.10289001464844,681.2301025390625,217.38633728027344,718.790283203125,233.95352172851562,665.9637451171875,222.33908081054688,756.2210083007812,300.56341552734375,631.083740234375,281.08013916015625,750.7490844726562,370.43536376953125,628.60693359375,362.155029296875,718.2320556640625,337.5968933105469,657.47314453125,323.680908203125,714.7650756835938,458.3045959472656,630.3989868164062,432.10650634765625,667.9505615234375,553.5006103515625,573.019287109375,443.5888366699219,690.9981689453125,676.0060424804688,647.602783203125,501.7078552246094
29,0.9666648076923077,690.6320190429688,230.56658935546875,702.6058959960938,222.8294219970703,681.0404663085938,217.46165466308594,717.9249877929688,233.23934936523438,664.6448974609375,222.4091339111328,755.6744384765625,299.6312255859375,630.1127319335938,281.4716796875,751.2747192382812,369.51812744140625,629.075927734375,363.27154541015625,717.4901733398438,337.4256896972656,658.0045776367188,324.47564697265625,715.6101684570312,457.8577575683594,630.9662475585938,432.3409118652344,668.4351196289062,553.093505859375,573.6326904296875,444.7103576660156,690.5317993164062,675.2737426757812,647.5222778320312,502.8170471191406
30,0.999998076923077,690.1578979492188,230.68556213378906,702.0656127929688,222.94711303710938,680.5840454101562,217.67910766601562,717.1997680664062,233.30592346191406,664.022705078125,222.5838623046875,755.09033203125,299.37005615234375,629.4292602539062,281.72027587890625,751.670166015625,369.10687255859375,628.8548583984375,363.3966064453125,718.1588745117188,338.96636962890625,658.890625,325.25225830078125,716.1517944335938,457.7484130859375,631.4661254882812,432.6997375488281,668.7620239257812,552.5245361328125,573.8827514648438,445.48974609375,691.1153564453125,674.6926879882812,648.2778930664062,504.07220458984375
31,1.033331346153846,687.2238159179688,230.74127197265625,699.6478881835938,223.21652221679688,678.1038208007812,217.78366088867188,716.0607299804688,233.73411560058594,663.3386840820312,222.72183227539062,754.8558349609375,299.3229064941406,629.8134155273438,282.07763671875,752.380859375,368.2041320800781,628.9163208007812,363.5930480957031,718.859619140625,339.1199035644531,657.0333251953125,326.4928283691406,716.0712890625,457.4424743652344,631.9229736328125,432.4332580566406,669.4126586914062,552.3627319335938,574.7618408203125,445.4907531738281,692.0028076171875,674.017822265625,650.1361694335938,504.2225341796875
32,1.0666646153846153,686.4866333007812,230.4193572998047,698.8065795898438,222.8701934814453,677.329345703125,217.58946228027344,715.0984497070312,233.40805053710938,662.6217651367188,222.7144012451172,754.4343872070312,298.8684387207031,629.24951171875,282.3412780761719,752.6746215820312,368.0642395019531,628.5578002929688,363.5955505371094,719.6651611328125,340.38330078125,656.7026977539062,324.331787109375,716.503173828125,457.38238525390625,632.27490234375,432.8541564941406,670.4850463867188,551.9227905273438,575.3396606445312,446.1822204589844,692.1004638671875,672.8447875976562,649.9881591796875,504.575439453125
33,1.0999978846153846,686.2073364257812,230.13966369628906,698.4020385742188,222.61953735351562,677.0406494140625,217.3647003173828,714.56298828125,233.35035705566406,662.3671264648438,222.74676513671875,754.1432495117188,298.732666015625,629.1318969726562,282.5242614746094,753.349365234375,366.9997863769531,628.7012939453125,363.90972900390625,720.8533325195312,339.51715087890625,658.5494995117188,325.8615417480469,716.4492797851562,457.0632629394531,632.33984375,432.66827392578125,670.4794921875,551.9263305664062,575.3449096679688,446.57666015625,691.143310546875,673.5377807617188,648.4835205078125,505.5971374511719
