frame,time_s,nose_x,nose_y,l_eye_x,l_eye_y,r_eye_x,r_eye_y,l_ear_x,l_ear_y,r_ear_x,r_ear_y,l_shoulder_x,l_shoulder_y,r_shoulder_x,r_shoulder_y,l_elbow_x,l_elbow_y,r_elbow_x,r_elbow_y,l_wrist_x,l_wrist_y,r_wrist_x,r_wrist_y,l_hip_x,l_hip_y,r_hip_x,r_hip_y,l_knee_x,l_knee_y,r_knee_x,r_knee_y,l_ankle_x,l_ankle_y,r_ankle_x,r_ankle_y
1,0.03333326797385621,697.1027221679688,261.7538757324219,707.5606689453125,255.42979431152344,689.905029296875,252.00048828125,721.6157836914062,262.2257080078125,678.62939453125,254.8780059814453,747.2117919921875,313.0803527832031,648.904296875,302.58184814453125,744.273193359375,363.8000183105469,638.9024658203125,363.4542236328125,718.0549926757812,350.0237731933594,661.7040405273438,343.132080078125,710.46533203125,443.2721252441406,645.0817260742188,427.5442199707031,678.2294921875,531.8076782226562,608.5436401367188,465.4383239746094,691.8005981445312,625.7054443359375,657.25146484375,520.9994506835938
2,0.06666653594771242,697.162109375,261.7510681152344,707.4895629882812,255.40541076660156,689.8554077148438,251.9557342529297,721.3809814453125,262.23431396484375,678.3793334960938,254.9009246826172,747.1757202148438,313.34661865234375,648.7061157226562,302.4732971191406,744.0498046875,364.1643371582031,638.89990234375,363.0662536621094,718.0685424804688,350.1665954589844,662.1671142578125,342.4909973144531,710.4464111328125,443.4600830078125,644.9268798828125,427.44842529296875,678.4033813476562,532.3984375,608.5918579101562,464.9006042480469,691.68408203125,626.6929931640625,656.7918090820312,520.0548706054688
3,0.09999980392156863,696.9464721679688,261.8313903808594,707.2976684570312,255.51861572265625,689.7254028320312,252.03543090820312,721.192626953125,262.2630615234375,678.3279418945312,254.82276916503906,746.97216796875,313.1452941894531,648.6674194335938,302.2895812988281,744.1319580078125,363.7433166503906,639.0892333984375,362.6740417480469,718.2440795898438,350.3636474609375,662.2631225585938,342.5411682128906,710.4078369140625,443.42999267578125,645.0107421875,427.4405212402344,678.1017456054688,532.268310546875,608.4212646484375,464.89788818359375,691.7445678710938,626.66796875,657.066650390625,520.2315673828125
4,0.13333307189542484,696.5011596679688,262.023681640625,706.9526977539062,255.7021026611328,689.3343505859375,252.21908569335938,721.123291015625,262.32257080078125,678.2117309570312,254.8818817138672,746.8502807617188,313.0563049316406,648.73193359375,302.227294921875,743.7701416015625,363.69775390625,639.0066528320312,362.83941650390625,717.8789672851562,349.7405090332031,661.8634643554688,342.59039306640625,710.1593017578125,443.3272705078125,644.866943359375,427.348876953125,677.8135375976562,532.1636352539062,608.2705078125,464.93450927734375,691.66552734375,626.49658203125,657.1454467773438,520.4177856445312
5,0.16666633986928103,696.41064453125,261.8863220214844,706.82666015625,255.55783081054688,689.1931762695312,252.1112518310547,720.9982299804688,262.2449951171875,678.05859375,254.90020751953125,746.778564453125,313.02679443359375,648.5445556640625,302.2650451660156,743.6980590820312,363.4619140625,638.6885986328125,362.7144775390625,718.0961303710938,349.8742980957031,662.5452880859375,342.7220458984375,710.0718383789062,443.208740234375,644.7239990234375,427.31884765625,677.9915771484375,532.3282470703125,608.5140991210938,465.352783203125,691.2745361328125,626.6736450195312,656.73193359375,520.8538208007812
6,0.19999960784313725,696.371826171875,261.7237243652344,706.7713623046875,255.42478942871094,689.1932373046875,251.97792053222656,720.8159790039062,262.20465087890625,678.0303955078125,254.8640594482422,746.5421752929688,312.8750915527344,648.4608154296875,302.52227783203125,743.4881591796875,363.04510498046875,638.9696044921875,363.0758056640625,717.8041381835938,349.5491638183594,661.9945068359375,342.1044006347656,709.8898315429688,443.1808166503906,644.6246337890625,427.4578552246094,678.03564453125,532.22216796875,608.4036865234375,465.4908752441406,691.26123046875,626.1524047851562,656.6431884765625,520.6710205078125
7,0.23333287581699347,696.2273559570312,261.6574401855469,706.618896484375,255.3648223876953,689.0977783203125,251.912841796875,720.6961669921875,262.20245361328125,678.0899658203125,254.8363494873047,746.4881591796875,312.93865966796875,648.594970703125,302.3327331542969,743.5652465820312,363.06280517578125,638.8333740234375,362.81524658203125,717.581787109375,349.123291015625,661.9815063476562,342.6731872558594,709.7786254882812,443.0176696777344,644.6198120117188,427.146484375,677.6672973632812,531.8630981445312,608.1891479492188,464.888427734375,691.38134765625,626.2743530273438,656.5616455078125,520.4677734375
8,0.2666661437908497,696.0655517578125,261.9390869140625,706.412841796875,255.61422729492188,688.8064575195312,252.1994171142578,720.5653076171875,262.4972839355469,677.6975708007812,255.29356384277344,746.4935302734375,313.3294982910156,648.4086303710938,302.7615661621094,743.3564453125,363.3193359375,638.7171630859375,363.1075439453125,717.3541259765625,349.17767333984375,662.1708374023438,342.68603515625,709.6646118164062,442.90960693359375,644.3573608398438,426.9983825683594,678.0202026367188,532.1693115234375,608.354248046875,464.8831481933594,691.1112670898438,626.5027465820312,655.9503173828125,520.058349609375
9,0.29999941176470585,695.8970947265625,261.91986083984375,706.1686401367188,255.56185913085938,688.61328125,252.1718292236328,720.2388305664062,262.3409423828125,677.4613647460938,255.2034912109375,746.402587890625,313.200927734375,648.239990234375,302.5730895996094,743.5239868164062,363.3708801269531,638.6000366210938,363.0618591308594,717.2919921875,349.3890686035156,662.255859375,343.2588806152344,709.7843017578125,442.926025390625,644.4315795898438,426.9532775878906,678.0405883789062,532.3309936523438,608.4450073242188,464.7853698730469,691.3818359375,627.01025390625,656.1253051757812,520.0578002929688
10,0.33333267973856207,695.8462524414062,261.7975158691406,706.224365234375,255.47569274902344,688.640625,252.0616912841797,720.4000854492188,262.30780029296875,677.598876953125,255.06471252441406,746.3330688476562,313.1238098144531,648.3773803710938,302.53564453125,743.4057006835938,363.58905029296875,638.730224609375,363.1419982910156,717.5231323242188,349.48583984375,661.9085083007812,342.5674743652344,709.8460083007812,442.8433532714844,644.6260375976562,426.9768981933594,677.8516845703125,531.8487548828125,608.3199462890625,464.7915344238281,691.57080078125,626.3151245117188,656.6015014648438,520.2593994140625
