frame,time_s,nose_x,nose_y,l_eye_x,l_eye_y,r_eye_x,r_eye_y,l_ear_x,l_ear_y,r_ear_x,r_ear_y,l_shoulder_x,l_shoulder_y,r_shoulder_x,r_shoulder_y,l_elbow_x,l_elbow_y,r_elbow_x,r_elbow_y,l_wrist_x,l_wrist_y,r_wrist_x,r_wrist_y,l_hip_x,l_hip_y,r_hip_x,r_hip_y,l_knee_x,l_knee_y,r_knee_x,r_knee_y,l_ankle_x,l_ankle_y,r_ankle_x,r_ankle_y
1,0.033333242134062926,685.73046875,241.85348510742188,694.9751586914062,233.91934204101562,677.4403076171875,230.91285705566406,711.1167602539062,243.24237060546875,670.2183837890625,239.1547088623047,745.726318359375,304.4345397949219,642.5532836914062,291.2294616699219,741.8128051757812,361.19122314453125,627.1773071289062,357.4677734375,711.614013671875,334.14825439453125,666.2198486328125,341.8675842285156,699.7570190429688,435.39410400390625,629.1372680664062,415.28753662109375,671.1126708984375,534.9548950195312,582.8525390625,456.5320129394531,667.015380859375,638.30224609375,595.1182861328125,515.0299072265625
2,0.06666648426812585,685.302734375,241.94656372070312,694.5175170898438,233.93431091308594,677.02685546875,231.0481414794922,710.9696044921875,243.14349365234375,670.1295166015625,239.37486267089844,745.7896728515625,304.2397766113281,642.9208374023438,291.23394775390625,742.007568359375,361.13446044921875,627.0029907226562,357.26885986328125,711.5496826171875,334.02587890625,666.108154296875,341.4621887207031,699.6622924804688,434.9814453125,629.2352294921875,415.0055236816406,671.1807250976562,534.173095703125,583.2138061523438,456.49664306640625,666.6395263671875,638.4677124023438,594.3408813476562,516.1936645507812
3,0.0999997264021888,685.1785278320312,241.81797790527344,694.4024658203125,233.83798217773438,677.0192260742188,230.85150146484375,710.8422241210938,243.0612335205078,670.28857421875,239.06106567382812,746.1459350585938,304.27276611328125,642.8015747070312,291.0456237792969,742.0451049804688,361.2804870605469,627.1971435546875,357.5835266113281,711.5718994140625,334.5528564453125,665.84716796875,341.7838439941406,699.9804077148438,435.5400695800781,629.241455078125,415.1279602050781,670.4471435546875,534.6669921875,581.846923828125,454.7724914550781,667.4168090820312,638.7916870117188,595.1600341796875,512.85498046875
4,0.1333329685362517,685.2633056640625,241.9769744873047,694.3960571289062,233.9008331298828,676.9874267578125,231.0609130859375,710.8906860351562,243.0742645263672,670.2619018554688,239.4580078125,746.077392578125,304.4096984863281,643.0170288085938,291.3258361816406,742.202880859375,361.4134216308594,626.6680908203125,357.4786376953125,711.6653442382812,334.97412109375,665.71728515625,342.23968505859375,699.4248046875,435.258544921875,628.9142456054688,415.071533203125,670.9494018554688,534.1256103515625,582.910400390625,455.46820068359375,666.6168823242188,639.2290649414062,594.0526733398438,515.2162475585938
5,0.16666621067031465,685.0838623046875,241.9673309326172,694.3296508789062,233.95127868652344,676.9000854492188,230.9777374267578,710.997802734375,243.11685180664062,670.272216796875,239.16525268554688,746.3052368164062,304.4093933105469,642.977294921875,290.97119140625,741.65478515625,361.2089538574219,626.5733032226562,357.23809814453125,711.6363525390625,334.99285888671875,664.6490478515625,342.2712707519531,700.1165161132812,435.6758728027344,629.4020385742188,415.0583801269531,670.0299682617188,535.015380859375,581.552490234375,454.3346252441406,667.2905883789062,639.6840209960938,595.0201416015625,512.38720703125
6,0.1999994528043776,684.961181640625,242.4416961669922,694.8285522460938,235.43252563476562,676.9488525390625,231.39019775390625,710.162841796875,245.89573669433594,667.4224853515625,238.4974365234375,744.583251953125,305.5601806640625,639.5093383789062,290.9227294921875,741.5133666992188,365.0785217285156,632.3113403320312,363.4026794433594,706.465087890625,335.923095703125,663.2593383789062,339.5813293457031,700.6567993164062,439.1532897949219,629.0125122070312,417.6763610839844,669.6273193359375,534.2284545898438,583.7820434570312,449.3552551269531,676.1312866210938,645.031494140625,614.702880859375,510.0775146484375
7,0.2333326949384405,684.6964111328125,242.3774871826172,695.7230224609375,233.34796142578125,677.18701171875,233.26058959960938,712.1915893554688,242.75917053222656,667.5888671875,242.36346435546875,730.6326293945312,300.001220703125,645.9896850585938,296.01611328125,744.759765625,375.19793701171875,627.4519653320312,364.2690124511719,704.6915893554688,335.3816833496094,665.867919921875,335.6133117675781,701.23388671875,425.44415283203125,636.6700439453125,421.39434814453125,694.4708251953125,502.87689208984375,580.777099609375,506.27996826171875,699.0318603515625,610.2979736328125,556.4030151367188,622.0855712890625
8,0.2666659370725034,684.6548461914062,242.3387451171875,695.7685546875,233.3723907470703,677.2009887695312,233.18922424316406,712.2265014648438,242.86830139160156,667.519775390625,242.19183349609375,730.3613891601562,300.0721740722656,645.8296508789062,295.9345703125,744.7556762695312,375.2745361328125,627.73681640625,364.2612609863281,705.3822021484375,335.26690673828125,666.7587890625,335.34271240234375,701.1558837890625,425.2470703125,636.673583984375,421.2213439941406,694.0079956054688,502.8523864746094,580.505615234375,506.56109619140625,698.4829711914062,609.966796875,556.41845703125,622.3629760742188
9,0.2999991792065664,684.7623901367188,242.5601043701172,694.647216796875,235.56210327148438,676.7000122070312,231.47735595703125,710.0669555664062,245.9248046875,667.0576171875,238.47862243652344,744.4069213867188,305.3613586425781,639.40869140625,290.80780029296875,741.2841186523438,365.1099853515625,632.5639038085938,363.0919494628906,706.8130493164062,336.49017333984375,663.08349609375,338.29766845703125,700.5475463867188,438.6050720214844,628.8388671875,417.1891784667969,670.0374755859375,534.3554077148438,583.0280151367188,449.93341064453125,675.337158203125,644.26416015625,612.0403442382812,510.0544738769531
10,0.3333324213406293,684.7572631835938,242.5387725830078,694.6926879882812,235.53431701660156,676.6866455078125,231.43373107910156,710.1677856445312,245.85995483398438,667.057373046875,238.37164306640625,744.708984375,305.44720458984375,639.1785278320312,290.7853698730469,741.2698364257812,365.1034851074219,632.6807250976562,363.0826110839844,706.9166870117188,336.41583251953125,663.4255981445312,338.2538146972656,700.6716918945312,439.4749755859375,628.7010498046875,417.908935546875,669.9019165039062,534.8121337890625,583.2281494140625,449.3944396972656,675.8280029296875,644.4805908203125,614.0064697265625,508.7245788574219
