frame,time_s,nose_x,nose_y,l_eye_x,l_eye_y,r_eye_x,r_eye_y,l_ear_x,l_ear_y,r_ear_x,r_ear_y,l_shoulder_x,l_shoulder_y,r_shoulder_x,r_shoulder_y,l_elbow_x,l_elbow_y,r_elbow_x,r_elbow_y,l_wrist_x,l_wrist_y,r_wrist_x,r_wrist_y,l_hip_x,l_hip_y,r_hip_x,r_hip_y,l_knee_x,l_knee_y,r_knee_x,r_knee_y,l_ankle_x,l_ankle_y,r_ankle_x,r_ankle_y
1,0.03333328050713154,702.0457153320312,269.0538024902344,714.9033813476562,262.7594299316406,693.5394897460938,259.2085266113281,728.2495727539062,266.8313903808594,672.2471923828125,256.7416687011719,733.5074462890625,304.340087890625,638.9584350585938,309.92669677734375,769.51611328125,346.77349853515625,610.4098510742188,364.7082824707031,727.4828491210938,354.57122802734375,671.4452514648438,344.61920166015625,727.0474853515625,440.0303039550781,662.33203125,451.8123474121094,769.4481811523438,510.3960876464844,691.5686645507812,559.90234375,712.5532836914062,552.2977294921875,676.859619140625,634.8158569335938
2,0.06666656101426308,699.6170043945312,264.40911865234375,712.0252685546875,258.0375061035156,690.6006469726562,254.89598083496094,725.0921020507812,264.0110778808594,669.0079956054688,255.161376953125,733.4223022460938,304.5164794921875,635.9733276367188,311.59130859375,768.827392578125,350.0357666015625,610.0317993164062,371.13055419921875,723.0877685546875,355.1337585449219,672.4244995117188,348.58514404296875,727.4606323242188,440.18365478515625,661.5587768554688,451.9412841796875,767.8082885742188,512.1785278320312,692.3141479492188,559.3023681640625,709.8397216796875,559.6455078125,679.0328369140625,637.447509765625
3,0.09999984152139461,699.6179809570312,264.36749267578125,711.955078125,258.0030822753906,690.564453125,254.79501342773438,724.9627075195312,264.017822265625,668.8926391601562,255.1011199951172,733.326416015625,304.58831787109375,636.140869140625,311.6837158203125,769.1900634765625,349.1818542480469,609.218017578125,370.5296325683594,723.0367431640625,355.4006652832031,671.7561645507812,349.06646728515625,727.8566284179688,440.8403625488281,662.0889282226562,452.6042175292969,768.6611938476562,512.334716796875,693.33349609375,559.5061645507812,709.250732421875,558.7928466796875,678.5266723632812,636.2741088867188
4,0.13333312202852615,693.61083984375,262.2255859375,704.9777221679688,255.4046630859375,684.6821899414062,253.20260620117188,717.4929809570312,260.8710632324219,665.4888305664062,254.96563720703125,731.7246704101562,302.1966552734375,638.8428955078125,308.0085144042969,769.792724609375,353.2356262207031,611.0056762695312,365.91748046875,714.43212890625,355.6737976074219,666.1469116210938,357.059814453125,729.7781372070312,434.6872253417969,667.9260864257812,443.4877014160156,755.8720092773438,506.2923583984375,693.0585327148438,544.0916137695312,703.4884643554688,582.8970336914062,680.234375,645.0773315429688
5,0.1666664025356577,691.3631591796875,260.7271728515625,702.4406127929688,253.9127197265625,682.3306274414062,252.08767700195312,714.7506103515625,259.8505554199219,663.2318725585938,254.89627075195312,730.2571411132812,301.56201171875,637.505615234375,308.60968017578125,769.2034912109375,353.4411926269531,609.6259765625,366.8107604980469,711.4103393554688,356.0555725097656,660.9722900390625,356.1389465332031,729.875732421875,434.6097717285156,668.1422119140625,443.7873229980469,754.8972778320312,506.0155944824219,692.1455078125,544.2620849609375,704.99560546875,582.5616455078125,680.833251953125,644.6583862304688
6,0.19999968304278923,691.3330688476562,260.7597351074219,702.3284912109375,253.907470703125,682.2595825195312,252.0535125732422,714.6047973632812,259.75335693359375,663.2154541015625,254.8065185546875,730.5924072265625,301.51885986328125,637.6483764648438,308.618408203125,769.5013427734375,353.31658935546875,609.79150390625,367.1267395019531,711.323974609375,356.1758728027344,661.7715454101562,356.8320617675781,730.495361328125,434.60302734375,668.6873168945312,443.6737976074219,755.280029296875,506.361572265625,692.7933349609375,544.1179809570312,703.7745361328125,582.6526489257812,680.307373046875,643.95703125
7,0.23333296354992078,684.9566650390625,257.2429504394531,694.1083374023438,250.4322509765625,674.5928955078125,248.9637908935547,706.6585693359375,255.45835876464844,654.5001220703125,251.74160766601562,723.9247436523438,296.5074768066406,632.1346435546875,304.2779541015625,762.519287109375,348.9070739746094,603.5311279296875,366.7307434082031,714.2059326171875,357.15740966796875,649.9724731445312,354.38946533203125,731.3765258789062,431.25457763671875,670.6973876953125,441.1668395996094,761.2928466796875,504.90484619140625,700.2664184570312,541.708251953125,703.2356567382812,580.463134765625,682.0955810546875,638.4223022460938
8,0.2666662440570523,684.1934814453125,257.0135803222656,693.2321166992188,250.23507690429688,673.792724609375,248.84884643554688,705.6974487304688,255.3609161376953,653.6094360351562,251.89678955078125,723.0082397460938,295.8984680175781,630.8958740234375,304.4469909667969,761.43701171875,347.70391845703125,603.30224609375,367.4139099121094,711.4738159179688,355.7562561035156,651.2615356445312,354.0801696777344,729.8081665039062,429.85565185546875,668.7542114257812,440.0929260253906,761.4498901367188,504.2444152832031,699.6998901367188,541.3378295898438,703.1234130859375,578.9013061523438,681.309814453125,636.819091796875
9,0.29999952456418383,682.8966064453125,256.7614440917969,692.0897216796875,250.00775146484375,672.5439453125,248.62237548828125,704.697509765625,255.10818481445312,652.2813110351562,251.54727172851562,721.4238891601562,294.8104553222656,629.5267944335938,304.353515625,760.5167236328125,345.8710632324219,603.6134033203125,367.9804992675781,711.866455078125,355.6938781738281,652.373046875,354.0380554199219,729.0966186523438,428.41961669921875,667.8987426757812,439.3819885253906,763.1417236328125,501.8927917480469,699.4872436523438,540.4667358398438,705.2699584960938,577.2953491210938,681.6607055664062,637.510498046875
10,0.3333328050713154,681.1796875,256.9593811035156,690.4373779296875,250.03042602539062,670.7916259765625,248.8965606689453,703.4395141601562,254.74916076660156,650.8552856445312,251.78794860839844,720.732666015625,293.9966735839844,628.83203125,304.73919677734375,760.6536254882812,345.1643981933594,603.9384155273438,368.82867431640625,711.905517578125,356.5472412109375,651.5228881835938,354.2798767089844,728.9776000976562,427.3100280761719,667.6351928710938,438.76727294921875,763.6974487304688,501.2001037597656,698.8528442382812,540.5365600585938,707.3704833984375,576.0718994140625,681.796630859375,637.2033081054688
11,0.36666608557844693,679.014404296875,256.60009765625,688.5362548828125,249.52915954589844,668.56103515625,248.69952392578125,702.515869140625,254.223876953125,649.8252563476562,252.03504943847656,720.7987670898438,293.7148132324219,629.0525512695312,305.169189453125,760.7433471679688,344.5640869140625,603.616455078125,368.8645324707031,712.5836181640625,356.5191955566406,651.4369506835938,355.2894592285156,729.5114135742188,427.3370056152344,668.21044921875,439.10302734375,763.7691650390625,501.9067077636719,698.3961791992188,541.9116821289062,709.2973022460938,577.3378295898438,681.85546875,639.3292236328125
12,0.39999936608557846,678.6270751953125,256.3299865722656,688.1183471679688,249.15762329101562,668.02099609375,248.5868377685547,702.1954345703125,254.20217895507812,649.4756469726562,252.6624298095703,720.9291381835938,294.20184326171875,629.00732421875,306.5007629394531,761.0885009765625,345.3954162597656,603.8819580078125,370.43505859375,711.1677856445312,355.9921569824219,652.2479248046875,352.97247314453125,729.3043823242188,429.14398193359375,667.677001953125,441.2220153808594,764.0682373046875,502.7292785644531,698.021484375,543.1669921875,710.089111328125,577.2652587890625,681.5863037109375,639.2093505859375
