frame,time_s,nose_x,nose_y,l_eye_x,l_eye_y,r_eye_x,r_eye_y,l_ear_x,l_ear_y,r_ear_x,r_ear_y,l_shoulder_x,l_shoulder_y,r_shoulder_x,r_shoulder_y,l_elbow_x,l_elbow_y,r_elbow_x,r_elbow_y,l_wrist_x,l_wrist_y,r_wrist_x,r_wrist_y,l_hip_x,l_hip_y,r_hip_x,r_hip_y,l_knee_x,l_knee_y,r_knee_x,r_knee_y,l_ankle_x,l_ankle_y,r_ankle_x,r_ankle_y
1,0.03333322606596943,659.0447387695312,271.65972900390625,666.9049072265625,263.1724548339844,650.8462524414062,263.8566589355469,679.806396484375,262.2923278808594,640.1484985351562,264.7022705078125,699.586181640625,308.2867431640625,624.0298461914062,310.1157531738281,713.851806640625,368.2290954589844,607.416748046875,367.5428161621094,682.1380615234375,385.3587341308594,636.3334350585938,384.53118896484375,685.6537475585938,432.3616638183594,635.544677734375,432.5654296875,686.67041015625,523.197509765625,636.2802124023438,524.3599243164062,686.6646728515625,610.917724609375,637.5592041015625,612.2045288085938
2,0.06666645213193886,661.9483642578125,273.1612548828125,670.2208862304688,264.5982666015625,654.2644653320312,265.10345458984375,684.2521362304688,264.0233459472656,644.36279296875,264.6594543457031,703.9979858398438,309.15570068359375,627.3555908203125,308.78759765625,717.2755737304688,366.8854675292969,610.1982421875,366.1499328613281,683.0892944335938,381.5887451171875,637.8426513671875,381.8338317871094,687.0289306640625,431.7950744628906,635.3770751953125,431.3065185546875,686.9052734375,524.4354248046875,636.7479248046875,525.2149658203125,687.3378295898438,613.226806640625,639.0028686523438,613.5440063476562
3,0.0999996781979083,662.0888061523438,273.6831970214844,670.5068969726562,265.1949768066406,654.6347045898438,265.5681457519531,684.9915771484375,264.3243408203125,645.5009155273438,264.7299499511719,704.9866333007812,309.12255859375,628.6480712890625,308.1908874511719,717.5663452148438,367.3374938964844,610.204345703125,364.960693359375,681.1109008789062,381.4584655761719,635.8543090820312,380.4129943847656,687.0958862304688,431.82391357421875,635.6763305664062,430.95587158203125,686.9216918945312,524.4158325195312,637.0665893554688,524.9974365234375,687.0228271484375,613.2267456054688,638.6610107421875,613.6905517578125
4,0.13333290426387773,662.28955078125,273.7519226074219,670.7894287109375,265.314697265625,654.9597778320312,265.6269226074219,685.5385131835938,264.29974365234375,646.2825317382812,264.6395263671875,705.6265869140625,308.92388916015625,629.9288330078125,307.9342956542969,718.0311889648438,367.19403076171875,611.5941772460938,364.500244140625,681.1533203125,380.60272216796875,635.5427856445312,379.0487365722656,687.4205322265625,431.88153076171875,636.3965454101562,430.8248596191406,687.0184326171875,524.6018676757812,637.3361206054688,524.8538208007812,687.2403564453125,613.5140991210938,638.705078125,613.7034301757812
5,0.16666613032984715,662.1259155273438,273.7994079589844,670.854248046875,265.46746826171875,655.0423583984375,265.6326904296875,686.0632934570312,264.5892639160156,647.0601806640625,264.5707092285156,706.3289794921875,309.02178955078125,630.5174560546875,307.83355712890625,718.5377197265625,366.3997802734375,611.8328247070312,363.5237121582031,680.377685546875,379.5399475097656,637.2313232421875,377.5666809082031,687.7681274414062,432.269775390625,636.6597900390625,431.1348571777344,687.399169921875,524.5361938476562,637.5128784179688,525.0328369140625,687.1360473632812,613.5618896484375,638.8170776367188,614.26953125
6,0.1999993563958166,662.587646484375,273.8850402832031,671.2036743164062,265.5752258300781,655.4340209960938,265.7493591308594,686.0148315429688,264.90771484375,646.9788818359375,264.88262939453125,705.9327392578125,309.43096923828125,630.37255859375,308.27532958984375,718.16015625,366.4297790527344,611.8914794921875,363.4847106933594,679.6450805664062,379.69561767578125,636.7179565429688,377.4875793457031,687.7247314453125,432.4947204589844,636.7247314453125,431.4149475097656,687.2974243164062,524.6656494140625,637.5022583007812,525.3352661132812,687.1928100585938,613.7230834960938,638.7576293945312,614.6064453125
7,0.233332582461786,663.5631713867188,273.7383117675781,672.1705932617188,265.47705078125,656.46337890625,265.60455322265625,686.8655395507812,264.8240661621094,648.0189208984375,264.6736755371094,706.4985961914062,309.3174743652344,631.22509765625,308.0829772949219,718.8347778320312,365.9278869628906,612.8449096679688,363.26202392578125,681.4895629882812,378.84552001953125,637.9429321289062,377.4747009277344,688.0839233398438,432.5753479003906,637.2957763671875,431.47747802734375,687.6138305664062,524.4254760742188,637.7157592773438,525.17529296875,687.1163330078125,613.41259765625,638.4933471679688,614.7050170898438
8,0.26666580852775545,663.523193359375,272.85308837890625,672.2611083984375,264.6813049316406,656.5679931640625,264.71929931640625,687.3042602539062,264.3791809082031,648.6387939453125,264.0510559082031,706.9656982421875,309.1794128417969,632.145263671875,307.6383972167969,718.9512329101562,366.27435302734375,613.506103515625,362.9639587402344,681.5020751953125,378.8624572753906,638.0144653320312,376.9784851074219,688.337890625,432.060302734375,637.8185424804688,430.75799560546875,687.81591796875,524.1322631835938,637.9574584960938,524.5796508789062,687.4046630859375,613.4698486328125,638.5933837890625,614.5048217773438
9,0.29999903459372484,666.863525390625,271.96484375,675.257080078125,263.8913879394531,659.628662109375,263.7994079589844,688.7677001953125,263.9681396484375,649.57568359375,263.31304931640625,707.2255859375,308.9142761230469,631.8887329101562,307.4306945800781,719.594482421875,366.4831237792969,614.059814453125,363.0827331542969,681.2301025390625,379.4169616699219,636.140869140625,375.671142578125,688.7347412109375,431.5658264160156,637.8294067382812,430.3496398925781,688.5365600585938,524.1235961914062,638.0853881835938,524.6901245117188,687.3780517578125,613.3699951171875,638.5533447265625,614.547607421875
10,0.3333322606596943,668.6528930664062,271.5093078613281,676.8590087890625,263.4687194824219,661.3331298828125,263.3194885253906,689.5922241210938,263.58868408203125,650.3555908203125,262.76995849609375,707.2513427734375,308.52044677734375,631.9371337890625,307.09185791015625,719.73876953125,366.2894287109375,614.6421508789062,363.3027038574219,682.3833618164062,379.40106201171875,637.164794921875,375.2853088378906,688.762451171875,431.2016906738281,637.8936157226562,430.10955810546875,688.6294555664062,523.8207397460938,638.37255859375,524.4921875,687.1932983398438,613.271484375,638.8787841796875,614.4359741210938
11,0.36666548672566374,668.37451171875,272.0000915527344,677.009521484375,263.9774169921875,661.1342163085938,263.71209716796875,690.6629638671875,264.0418701171875,650.8539428710938,262.90618896484375,708.162841796875,309.0824279785156,632.545166015625,306.85443115234375,719.9539184570312,366.8000183105469,614.4067993164062,362.335693359375,683.273193359375,379.6138610839844,638.0650024414062,375.349609375,689.0741577148438,431.83062744140625,638.018310546875,430.45697021484375,688.7655639648438,524.0326538085938,638.098388671875,524.5366821289062,687.589599609375,613.216064453125,639.0664672851562,614.5247192382812
