frame,time_s,nose_x,nose_y,l_eye_x,l_eye_y,r_eye_x,r_eye_y,l_ear_x,l_ear_y,r_ear_x,r_ear_y,l_shoulder_x,l_shoulder_y,r_shoulder_x,r_shoulder_y,l_elbow_x,l_elbow_y,r_elbow_x,r_elbow_y,l_wrist_x,l_wrist_y,r_wrist_x,r_wrist_y,l_hip_x,l_hip_y,r_hip_x,r_hip_y,l_knee_x,l_knee_y,r_knee_x,r_knee_y,l_ankle_x,l_ankle_y,r_ankle_x,r_ankle_y
1,0.033333261026753436,759.432861328125,192.0982666015625,767.45751953125,182.72720336914062,746.6068725585938,183.036376953125,779.8839111328125,188.510498046875,727.4071044921875,191.5507049560547,809.4195556640625,249.82781982421875,710.10986328125,254.94541931152344,833.7131958007812,318.2250061035156,694.8309326171875,335.7961730957031,836.9677124023438,391.3287353515625,690.1588745117188,396.50799560546875,786.2318725585938,394.0959167480469,724.549072265625,388.8069763183594,758.2822875976562,513.3001098632812,706.7742309570312,483.3482360839844,739.2760009765625,604.1961669921875,708.38232421875,552.6565551757812
2,0.06666652205350687,758.5595703125,191.81480407714844,766.7006225585938,182.9985809326172,746.2473754882812,182.8876190185547,779.48974609375,189.21385192871094,728.445556640625,191.15234375,811.242919921875,249.55352783203125,710.2518310546875,254.11277770996094,832.8217163085938,318.1852111816406,697.2398681640625,334.8013610839844,832.2994384765625,388.98291015625,692.4363403320312,394.36846923828125,787.7561645507812,399.35009765625,725.1106567382812,393.3455505371094,758.4863891601562,512.4703979492188,703.7122192382812,478.58221435546875,738.3511352539062,606.8368530273438,711.2124633789062,548.7656860351562
3,0.0999997830802603,758.3733520507812,191.60284423828125,766.2794189453125,182.8325653076172,746.05712890625,182.73765563964844,778.58935546875,189.22891235351562,727.9490966796875,191.23106384277344,810.9365234375,249.6551971435547,709.551513671875,254.50340270996094,832.728759765625,317.8398742675781,697.2583618164062,334.7308349609375,831.5430297851562,389.5661315917969,693.2291259765625,392.8497619628906,788.3160400390625,399.6312561035156,725.3809814453125,393.6160583496094,758.3592529296875,512.422119140625,702.8056640625,477.91424560546875,738.5914306640625,606.8778686523438,710.6341552734375,547.3018188476562
4,0.13333304410701374,757.8736572265625,191.2264404296875,765.7275390625,182.2877960205078,745.2240600585938,182.5200958251953,778.3016357421875,188.70338439941406,727.0517578125,191.5423126220703,810.7547607421875,249.38189697265625,709.593994140625,255.01918029785156,832.246337890625,318.1591796875,697.7213134765625,336.0566101074219,830.5386352539062,389.953857421875,693.4830322265625,395.2281799316406,788.2608642578125,399.4147644042969,725.4176025390625,393.82049560546875,758.705810546875,512.648193359375,703.7764892578125,479.1717834472656,738.6908569335938,607.8245849609375,710.8619995117188,549.6212158203125
5,0.16666630513376715,757.887451171875,189.85177612304688,765.2380981445312,181.26976013183594,745.0379028320312,182.17413330078125,778.6036987304688,187.54595947265625,726.6116943359375,191.70762634277344,810.5930786132812,247.33058166503906,710.4950561523438,255.3434600830078,834.8089599609375,315.88494873046875,699.158203125,334.4718322753906,832.0081176757812,387.437744140625,693.9657592773438,391.2131652832031,791.1416625976562,396.7004699707031,730.2568359375,394.1687927246094,762.3142700195312,504.88641357421875,711.1415405273438,482.7380065917969,736.8591918945312,598.6787719726562,714.623291015625,557.47705078125
6,0.1999995661605206,757.4312133789062,190.88356018066406,765.23779296875,181.863037109375,744.56689453125,182.1294708251953,778.1466674804688,188.35182189941406,726.6553955078125,191.5016632080078,811.7861328125,249.41354370117188,709.80224609375,254.96664428710938,831.6388549804688,318.1415100097656,698.3771362304688,335.62506103515625,829.53125,389.2906494140625,693.9514770507812,392.8451232910156,789.1148071289062,400.03125,725.4149169921875,393.8385314941406,759.399169921875,512.533935546875,701.373779296875,476.3702697753906,739.19775390625,606.3619384765625,706.9337768554688,543.553955078125
7,0.23333282718727402,757.9689331054688,189.62156677246094,765.2591552734375,180.9806365966797,745.042236328125,181.99356079101562,778.60107421875,187.1759033203125,726.6095581054688,191.59326171875,810.45751953125,246.9779052734375,710.8406982421875,255.36453247070312,834.7198486328125,315.52630615234375,699.704345703125,334.8067932128906,832.2809448242188,386.8774719238281,693.9296264648438,391.92352294921875,791.0281372070312,396.6898193359375,730.4635009765625,394.34381103515625,762.0643920898438,504.5149230957031,711.6040649414062,482.77435302734375,736.133056640625,597.6260986328125,714.5924072265625,556.9948120117188
8,0.2666660882140275,757.850830078125,189.23985290527344,765.6748657226562,180.49371337890625,745.4365234375,180.5944061279297,778.2054443359375,187.66519165039062,728.0970458984375,190.28848266601562,811.269775390625,249.36880493164062,710.3995971679688,255.03060913085938,832.408935546875,318.5411682128906,698.2237548828125,336.9177551269531,829.4102783203125,388.9879150390625,693.718994140625,395.174072265625,788.4779663085938,399.6902160644531,725.9404907226562,394.01641845703125,759.01953125,512.4929809570312,704.140625,478.99700927734375,738.1294555664062,606.74658203125,710.253173828125,548.7982788085938
9,0.2999993492407809,758.21337890625,189.1156768798828,765.9353637695312,180.3326416015625,745.6285400390625,180.55624389648438,778.4160766601562,187.5587921142578,728.0682373046875,190.5145721435547,811.4403686523438,249.4785919189453,710.4706420898438,255.02293395996094,832.3174438476562,318.8639221191406,697.8941650390625,336.70806884765625,829.0451049804688,389.48199462890625,693.3870239257812,396.3714904785156,788.151611328125,399.3659973144531,725.5374145507812,393.6472473144531,759.0826416015625,512.0859375,704.3477783203125,478.55474853515625,738.1605224609375,606.1747436523438,709.91064453125,548.0775146484375
10,0.3333326102675343,758.1967163085938,189.0446014404297,766.0218505859375,180.27513122558594,745.659912109375,180.50563049316406,778.6865234375,187.54556274414062,728.3516235351562,190.4746551513672,811.4990844726562,249.78369140625,710.5975952148438,254.89317321777344,832.2120361328125,319.6744689941406,697.8497924804688,336.2274169921875,829.0182495117188,389.7740173339844,693.8067016601562,395.608154296875,787.458740234375,399.72857666015625,724.9306640625,393.9505615234375,759.1879272460938,511.8641662597656,704.7210693359375,478.64990234375,738.7438354492188,604.6846923828125,710.708984375,547.3516235351562
