frame,time_s,nose_x,nose_y,l_eye_x,l_eye_y,r_eye_x,r_eye_y,l_ear_x,l_ear_y,r_ear_x,r_ear_y,l_shoulder_x,l_shoulder_y,r_shoulder_x,r_shoulder_y,l_elbow_x,l_elbow_y,r_elbow_x,r_elbow_y,l_wrist_x,l_wrist_y,r_wrist_x,r_wrist_y,l_hip_x,l_hip_y,r_hip_x,r_hip_y,l_knee_x,l_knee_y,r_knee_x,r_knee_y,l_ankle_x,l_ankle_y,r_ankle_x,r_ankle_y
1,0.03333328050713154,737.0130615234375,399.0037536621094,747.4602661132812,396.2757873535156,737.3494262695312,389.91864013671875,753.4197998046875,396.0714416503906,719.6827392578125,374.0340881347656,720.46923828125,416.2271423339844,682.1428833007812,342.3967590332031,728.4175415039062,474.6326904296875,671.9921264648438,243.76319885253906,750.397705078125,542.1093139648438,701.0473022460938,185.21766662597656,639.8892822265625,453.9435729980469,597.202880859375,429.883056640625,679.3436279296875,546.5486450195312,555.0708618164062,549.1763916015625,718.6524047851562,620.7312622070312,520.5849609375,645.7861938476562
2,0.06666656101426308,739.9553833007812,400.99542236328125,750.975341796875,397.9112854003906,739.7575073242188,391.9022216796875,756.6660766601562,398.0071716308594,721.1282958984375,377.2980651855469,721.707763671875,417.9206848144531,684.95361328125,351.46807861328125,731.1474609375,473.0701599121094,676.4697265625,261.9291687011719,753.8598022460938,541.612060546875,705.6090087890625,197.03370666503906,637.7849731445312,453.29534912109375,596.2852172851562,431.4823303222656,677.5416259765625,545.1427612304688,554.1439819335938,548.7940063476562,714.9191284179688,622.7870483398438,518.9450073242188,646.1109619140625
3,0.09999984152139461,738.6782836914062,405.3138427734375,749.6593627929688,402.5951232910156,739.491455078125,396.0237731933594,755.3743896484375,401.1047668457031,722.1022338867188,379.02764892578125,722.053466796875,417.66473388671875,684.1555786132812,351.2747802734375,733.19091796875,472.6073303222656,677.6956787109375,263.8573913574219,755.4402465820312,539.3939208984375,708.9729614257812,198.52076721191406,639.3095703125,453.4002990722656,597.1024780273438,431.5863342285156,678.3235473632812,544.4454956054688,553.117919921875,548.1221313476562,714.899658203125,622.3139038085938,519.8678588867188,646.8640747070312
4,0.13333312202852615,739.1629028320312,396.5379943847656,752.6786499023438,395.10711669921875,740.3208618164062,386.83856201171875,760.7294311523438,399.81329345703125,724.296875,373.823974609375,723.1804809570312,422.4450378417969,688.9053955078125,353.38580322265625,734.0747680664062,474.5455017089844,681.9132690429688,264.99383544921875,755.8009033203125,536.1997680664062,712.7952880859375,197.77432250976562,636.8471069335938,453.1609191894531,596.988525390625,429.7798156738281,678.1638793945312,543.7330322265625,554.3800048828125,545.0853881835938,711.7428588867188,625.0887451171875,518.817138671875,647.943359375
5,0.1666664025356577,739.2943725585938,397.0207824707031,752.9429931640625,395.48699951171875,740.5472412109375,387.24298095703125,761.3975219726562,399.686279296875,725.16064453125,373.670166015625,723.4255981445312,422.4544677734375,690.4337158203125,352.54766845703125,734.1528930664062,475.8364562988281,683.816162109375,264.19476318359375,756.2459716796875,538.0725708007812,714.8141479492188,197.88063049316406,635.9174194335938,452.4303283691406,596.95263671875,428.6590881347656,676.8605346679688,543.191650390625,554.8096313476562,544.3419189453125,710.7664794921875,625.0560302734375,519.2899780273438,648.15625
6,0.19999968304278923,739.1187133789062,397.92779541015625,752.6640625,396.4510192871094,740.5040283203125,388.07757568359375,760.7474975585938,400.3777770996094,724.8497924804688,374.0874328613281,723.1499633789062,422.37567138671875,689.4232788085938,352.9368591308594,734.18212890625,475.2540588378906,683.0848999023438,265.22662353515625,756.1878662109375,538.53466796875,714.6127319335938,198.36692810058594,636.4537353515625,452.5565490722656,597.1192016601562,428.8997802734375,676.7445678710938,543.1414794921875,554.4876708984375,543.8179931640625,710.111083984375,625.3070678710938,520.0695190429688,647.382568359375
7,0.23333296354992078,739.3510131835938,397.1581115722656,752.9425659179688,395.677978515625,740.5894775390625,387.3606872558594,760.9561157226562,400.11041259765625,724.822998046875,373.98638916015625,723.1735229492188,423.0136413574219,689.70849609375,353.9611511230469,734.1864013671875,475.4764099121094,683.5138549804688,266.4303894042969,756.1979370117188,537.8212890625,714.5361938476562,199.14865112304688,636.0767211914062,453.86572265625,596.9862670898438,430.331298828125,676.7205200195312,543.0858154296875,554.9573364257812,543.91552734375,709.4337158203125,625.0523681640625,519.9362182617188,647.3428955078125
8,0.2666662440570523,738.6172485351562,399.0364990234375,752.0138549804688,397.5844421386719,739.833251953125,389.2879943847656,759.7089233398438,401.7970886230469,724.001220703125,375.6246337890625,721.4489135742188,425.0289306640625,689.8301391601562,354.45465087890625,732.5632934570312,479.1719970703125,685.06005859375,266.4277038574219,753.66943359375,540.577392578125,717.0142211914062,200.66282653808594,634.7880249023438,454.1908264160156,596.8360595703125,430.1589050292969,675.7866821289062,542.5181884765625,556.1423950195312,543.4310913085938,708.9691162109375,624.504150390625,521.0130004882812,647.8591918945312
9,0.29999952456418383,738.0726928710938,400.9304504394531,751.0618896484375,399.2424621582031,739.230712890625,391.22564697265625,758.5914916992188,402.16363525390625,723.3052978515625,376.5329895019531,720.7752685546875,425.01617431640625,689.1945190429688,353.2806396484375,731.7345581054688,480.43408203125,684.209228515625,263.8404846191406,752.6089477539062,544.2596435546875,718.6942138671875,201.78286743164062,634.8987426757812,453.8922424316406,597.0068359375,429.58575439453125,674.90380859375,542.8704833984375,556.1782836914062,544.052978515625,709.89208984375,623.693115234375,521.4765625,647.386474609375
10,0.3333328050713154,738.2379760742188,399.66748046875,751.2893676757812,398.11651611328125,739.4288330078125,390.0726318359375,758.76953125,401.9219970703125,723.5593872070312,376.25994873046875,720.3102416992188,425.5621643066406,689.3554077148438,353.85833740234375,730.59912109375,481.20587158203125,684.3790283203125,265.3001403808594,751.5007934570312,544.7103271484375,719.8126220703125,204.23289489746094,633.997802734375,454.0117492675781,596.3734130859375,429.79534912109375,674.7559204101562,542.869873046875,556.0578002929688,544.552978515625,709.7804565429688,623.9227905273438,520.6698608398438,648.4838256835938
11,0.36666608557844693,738.3211059570312,401.9508056640625,749.8536376953125,399.93475341796875,738.4444580078125,391.16326904296875,753.2940673828125,401.230224609375,721.0615234375,374.607666015625,718.2507934570312,425.58135986328125,684.495361328125,350.7636413574219,728.0813598632812,484.40716552734375,684.1323852539062,259.36199951171875,755.9259643554688,547.8304443359375,718.6878662109375,199.64625549316406,632.282470703125,460.08734130859375,592.9349365234375,434.25567626953125,675.3675537109375,550.0677490234375,559.5247192382812,543.3397827148438,707.7319946289062,627.7708740234375,523.614013671875,639.9773559570312
12,0.39999936608557846,738.1381225585938,401.62841796875,749.63818359375,399.6138000488281,738.24072265625,390.9141540527344,753.1063232421875,401.0870361328125,720.8916015625,374.65447998046875,718.3734741210938,425.5426940917969,684.3037109375,351.0609130859375,728.1799926757812,483.8078308105469,683.3353881835938,259.63189697265625,755.62060546875,546.770263671875,718.0436401367188,199.9730987548828,632.65966796875,459.9017639160156,593.1049194335938,434.1467590332031,675.4423217773438,550.2994384765625,559.269775390625,543.3319702148438,708.335205078125,628.2706298828125,523.6610107421875,639.748779296875
13,0.43333264659271,737.9600219726562,400.8180847167969,749.704833984375,399.0201110839844,738.1947021484375,390.12786865234375,753.2261962890625,401.1147766113281,720.9454345703125,374.2090759277344,717.5668334960938,426.02960205078125,684.3223876953125,351.06561279296875,726.4463500976562,484.3280029296875,683.440673828125,259.74554443359375,755.1551513671875,546.1437377929688,719.1077880859375,200.42620849609375,631.825927734375,460.5249938964844,592.6888427734375,434.68463134765625,674.8911743164062,549.9271240234375,558.9571533203125,542.9652099609375,708.1124877929688,628.0609741210938,523.7076416015625,639.9131469726562
14,0.46666592709984156,737.4761352539062,402.27813720703125,749.0032348632812,400.4485778808594,737.9949951171875,391.6211853027344,752.5419921875,401.8065185546875,721.145751953125,374.973388671875,717.8982543945312,425.6397399902344,684.2373046875,350.8841552734375,728.0249633789062,483.6450500488281,683.3078002929688,258.85064697265625,755.7355346679688,546.5032958984375,718.8506469726562,199.22813415527344,632.9207763671875,460.07855224609375,593.5945434570312,434.34521484375,674.7869873046875,549.4386596679688,558.8187255859375,543.041015625,708.3706665039062,627.8445434570312,524.5037231445312,640.4843139648438
15,0.4999992076069731,731.2698974609375,415.8076477050781,738.573486328125,411.80438232421875,731.1715087890625,405.88970947265625,738.2492065429688,403.9100341796875,713.3856811523438,384.255126953125,710.506591796875,418.8153076171875,676.3004760742188,351.87884521484375,723.036376953125,477.3968200683594,680.3695678710938,261.5696716308594,751.0890502929688,547.811767578125,719.7445068359375,200.57763671875,633.0713500976562,458.044677734375,593.4273071289062,436.1344299316406,674.9985961914062,549.53955078125,559.797607421875,548.0217895507812,711.790283203125,625.73486328125,524.3294677734375,641.1460571289062
16,0.5333324881141046,731.15478515625,416.5111083984375,738.8327026367188,412.82470703125,731.4422607421875,406.59423828125,739.5133666992188,405.42138671875,714.6920166015625,384.9608154296875,711.9093017578125,420.18023681640625,677.3197631835938,352.0862731933594,724.1080932617188,478.42901611328125,680.4586181640625,261.0711975097656,751.820556640625,547.3087768554688,719.362060546875,200.5165252685547,633.411865234375,458.2880554199219,593.5196533203125,435.8194274902344,675.4743041992188,549.7147216796875,559.9208374023438,547.6810913085938,711.8336181640625,624.951171875,524.646484375,640.587158203125
