frame,time_s,nose_x,nose_y,l_eye_x,l_eye_y,r_eye_x,r_eye_y,l_ear_x,l_ear_y,r_ear_x,r_ear_y,l_shoulder_x,l_shoulder_y,r_shoulder_x,r_shoulder_y,l_elbow_x,l_elbow_y,r_elbow_x,r_elbow_y,l_wrist_x,l_wrist_y,r_wrist_x,r_wrist_y,l_hip_x,l_hip_y,r_hip_x,r_hip_y,l_knee_x,l_knee_y,r_knee_x,r_knee_y,l_ankle_x,l_ankle_y,r_ankle_x,r_ankle_y
1,0.033333225458468174,759.9473876953125,244.8082733154297,769.44873046875,236.65432739257812,751.1610107421875,236.70135498046875,781.5126953125,242.55447387695312,736.2633056640625,242.0159912109375,793.93359375,299.57757568359375,719.7028198242188,302.5219421386719,815.6249389648438,369.5132141113281,705.0488891601562,377.27960205078125,827.8906860351562,423.7447509765625,728.5677490234375,428.5697326660156,787.7550048828125,435.6497497558594,739.32373046875,438.9220275878906,787.68017578125,536.6795654296875,736.9264526367188,545.26025390625,787.11474609375,633.6915893554688,735.4237670898438,646.615234375
2,0.06666645091693635,768.650390625,245.02847290039062,777.4251098632812,236.97694396972656,759.491943359375,237.12327575683594,788.1863403320312,243.484619140625,743.1884765625,243.08116149902344,800.5084838867188,302.08172607421875,726.0357666015625,302.563232421875,823.3046875,373.6769104003906,708.6598510742188,375.6971130371094,835.1026000976562,426.5964050292969,727.19287109375,430.5794982910156,793.0479736328125,436.1524353027344,744.6361083984375,438.0055236816406,789.5595092773438,537.0346069335938,739.78857421875,543.7146606445312,787.1723022460938,633.8609619140625,735.12060546875,645.2008666992188
3,0.09999967637540454,771.3486938476562,244.83135986328125,780.502197265625,236.64706420898438,761.9620361328125,236.88116455078125,792.8260498046875,243.04885864257812,746.5331420898438,242.98719787597656,806.0572509765625,302.6202392578125,730.3123168945312,302.4596862792969,828.2564086914062,375.7747497558594,710.7057495117188,376.2589111328125,838.3173217773438,428.216552734375,724.4754028320312,434.4662170410156,796.4732666015625,436.8982849121094,747.3927001953125,438.1153564453125,791.7374267578125,537.6544799804688,741.5242919921875,543.8270874023438,788.3936157226562,632.7510986328125,735.2540893554688,644.2564086914062
4,0.1333329018338727,775.4086303710938,245.4775848388672,784.4083862304688,237.4762725830078,766.1228637695312,237.4873504638672,796.2247924804688,243.80703735351562,750.4739379882812,243.4088592529297,808.96044921875,302.7625427246094,733.599609375,302.4852294921875,831.6741943359375,374.75244140625,713.1942749023438,376.182373046875,841.86279296875,427.3356628417969,721.501220703125,434.9172058105469,797.0860595703125,435.9055480957031,748.2958374023438,436.64117431640625,794.20947265625,536.4555053710938,743.429931640625,541.1923828125,788.659423828125,631.81494140625,735.2632446289062,642.1595458984375
5,0.1666661272923409,777.294921875,245.902587890625,786.8658447265625,237.98301696777344,767.9083251953125,237.6787872314453,800.0459594726562,244.13711547851562,752.6019287109375,242.9181365966797,812.90966796875,303.8211364746094,735.19921875,301.5083923339844,834.8612670898438,378.11578369140625,712.9345092773438,374.683837890625,844.070068359375,428.9055480957031,718.101806640625,434.7048645019531,799.65087890625,437.5382995605469,749.1372680664062,437.2734680175781,797.2442626953125,538.1757202148438,742.0787963867188,541.1681518554688,792.5553588867188,633.3955078125,736.7183837890625,642.8720703125
6,0.19999935275080907,777.181640625,245.71900939941406,786.8092651367188,237.84335327148438,767.8262329101562,237.55499267578125,800.1639404296875,244.19200134277344,752.7840576171875,243.03843688964844,812.9965209960938,303.9002990722656,735.5223388671875,301.6655578613281,834.9049072265625,378.1109924316406,712.900390625,374.7193603515625,844.4368896484375,429.2406311035156,717.9957885742188,434.7359313964844,799.4699096679688,437.2220458984375,749.1058349609375,437.00933837890625,797.3056640625,537.89501953125,742.2627563476562,541.0988159179688,792.5988159179688,633.3497314453125,736.6700439453125,643.1004028320312
7,0.23333257820927725,781.083251953125,246.3053436279297,790.470458984375,238.47689819335938,771.6019897460938,238.31216430664062,803.2275390625,245.01556396484375,755.8619384765625,244.1940155029297,815.6885986328125,304.34173583984375,737.7469482421875,302.45538330078125,837.5946044921875,377.3610534667969,713.374755859375,374.2205505371094,846.6152954101562,430.0700378417969,716.0253295898438,435.224365234375,800.709716796875,437.2928771972656,750.0390014648438,437.1427307128906,798.5081787109375,537.5108032226562,742.6828002929688,541.1021118164062,792.8820190429688,632.966796875,735.669677734375,643.3065795898438
8,0.2666658036677454,785.0787353515625,245.67178344726562,794.3098754882812,237.8749542236328,775.4358520507812,237.71324157714844,806.455078125,244.5796356201172,758.7155151367188,243.8406524658203,818.218505859375,303.6977844238281,739.64697265625,301.9983215332031,839.6129150390625,375.1013488769531,713.4813842773438,372.17315673828125,848.1671142578125,428.37628173828125,713.5903930664062,432.21173095703125,802.0923461914062,436.4224853515625,751.097412109375,436.1940002441406,799.2984008789062,537.0614013671875,743.279296875,540.2359619140625,793.0156860351562,632.8038330078125,735.9410400390625,642.2901000976562
9,0.2999990291262136,786.9950561523438,245.2407989501953,796.3607788085938,237.5517120361328,777.5774536132812,237.2400665283203,808.7172241210938,244.21363830566406,761.4741821289062,243.20619201660156,820.2243041992188,302.7210998535156,741.8322143554688,300.72967529296875,840.8950805664062,372.1239929199219,713.128173828125,369.59344482421875,849.03125,423.8558044433594,712.5857543945312,429.70257568359375,802.8242797851562,435.764892578125,751.9387817382812,435.2398376464844,799.6848754882812,537.353515625,743.4444580078125,539.9201049804688,793.4664916992188,634.2989501953125,735.5093994140625,642.9321899414062
10,0.3333322545846818,788.1084594726562,245.3408660888672,797.7719116210938,237.163818359375,778.6871948242188,236.2786865234375,809.0003051757812,244.86276245117188,762.7982788085938,242.90826416015625,820.9230346679688,302.8039855957031,742.6112670898438,299.699951171875,842.2218627929688,368.19073486328125,712.1940307617188,365.4819641113281,850.3182373046875,418.9759826660156,711.2278442382812,422.7870788574219,805.1055297851562,435.30035400390625,753.273193359375,433.8065185546875,797.1696166992188,538.188720703125,744.7031860351562,539.31298828125,788.684814453125,637.4240112304688,735.1945190429688,643.6275634765625
