frame,time_s,nose_x,nose_y,l_eye_x,l_eye_y,r_eye_x,r_eye_y,l_ear_x,l_ear_y,r_ear_x,r_ear_y,l_shoulder_x,l_shoulder_y,r_shoulder_x,r_shoulder_y,l_elbow_x,l_elbow_y,r_elbow_x,r_elbow_y,l_wrist_x,l_wrist_y,r_wrist_x,r_wrist_y,l_hip_x,l_hip_y,r_hip_x,r_hip_y,l_knee_x,l_knee_y,r_knee_x,r_knee_y,l_ankle_x,l_ankle_y,r_ankle_x,r_ankle_y
1,0.033333230293663065,701.660888671875,174.672119140625,712.1678466796875,167.3851776123047,691.1456298828125,165.8111114501953,724.9039306640625,172.55364990234375,672.0042724609375,168.193115234375,732.0601196289062,213.31588745117188,656.5270385742188,208.4215087890625,747.0711669921875,151.1082000732422,641.2842407226562,146.32431030273438,724.1881713867188,78.27693176269531,654.549072265625,82.96106719970703,722.5075073242188,370.5386047363281,671.373291015625,368.17425537109375,721.4912109375,470.3872375488281,662.7704467773438,466.33209228515625,715.1594848632812,567.8701782226562,667.4525756835938,567.4365234375
2,0.06666646058732613,701.6029663085938,175.1796112060547,711.8994140625,167.77345275878906,690.96484375,166.32986450195312,724.3695678710938,172.665771484375,671.382080078125,168.57762145996094,731.5775756835938,213.32737731933594,656.0948486328125,208.30592346191406,746.8987426757812,151.62399291992188,641.295166015625,145.96739196777344,724.0172119140625,78.72877502441406,654.5838012695312,82.74796295166016,722.3300170898438,370.2830810546875,671.2059936523438,367.87652587890625,720.9108276367188,470.0950622558594,662.5398559570312,466.0010070800781,715.015380859375,567.8555908203125,667.1659545898438,567.1758422851562
3,0.09999969088098919,701.923095703125,175.25689697265625,712.1285400390625,167.7468719482422,691.1490478515625,166.4617156982422,724.5792236328125,172.52890014648438,671.4500732421875,168.83067321777344,731.9524536132812,213.1613311767578,656.059326171875,208.4374542236328,746.870849609375,151.6586456298828,640.853271484375,146.52674865722656,723.3673706054688,78.66996002197266,654.4725341796875,83.32904052734375,722.2650756835938,370.3951721191406,670.8021240234375,368.0726318359375,720.9375610351562,470.6792297363281,662.314453125,466.5436096191406,715.0435180664062,567.6918334960938,666.69580078125,566.6063842773438
4,0.13333292117465226,701.7047119140625,175.61239624023438,711.907470703125,168.01513671875,690.7889404296875,166.85997009277344,724.399658203125,172.78109741210938,670.9332885742188,169.3658447265625,731.9209594726562,213.47254943847656,655.5280151367188,209.01870727539062,746.7106323242188,151.91529846191406,640.6160888671875,146.96121215820312,723.5453491210938,78.64568328857422,654.8660888671875,82.68264770507812,722.347412109375,370.66015625,670.5814208984375,368.4900817871094,720.8403930664062,470.69219970703125,662.0855712890625,466.5854797363281,715.4859008789062,567.9672241210938,667.3046264648438,566.6854858398438
5,0.16666615146831532,702.74853515625,174.31044006347656,712.718994140625,167.54550170898438,692.07568359375,166.89938354492188,724.728515625,173.4674072265625,672.0836181640625,170.6469268798828,732.8947143554688,208.86927795410156,655.2611083984375,204.01934814453125,750.0466918945312,151.3491668701172,636.6114501953125,140.12319946289062,728.56640625,75.1675033569336,649.2637329101562,78.53968811035156,722.788330078125,362.8953552246094,668.6702880859375,361.26409912109375,721.5222778320312,467.9037170410156,659.43310546875,466.9407958984375,720.4199829101562,566.8834838867188,664.3450927734375,568.4052124023438
6,0.19999938176197837,701.8313598632812,175.65451049804688,711.7760620117188,168.1528778076172,690.8605346679688,167.0960693359375,723.8206787109375,173.11805725097656,670.5829467773438,169.89356994628906,731.4191284179688,213.56996154785156,655.076416015625,209.0845184326172,746.5260620117188,151.16249084472656,640.7268676757812,146.1476593017578,722.6253051757812,76.96263122558594,655.22314453125,82.22540283203125,722.110107421875,370.6321105957031,670.2859497070312,368.4625244140625,720.6659545898438,470.3092956542969,661.8909301757812,466.2648620605469,715.9208374023438,568.0389404296875,667.3455200195312,566.7816162109375
7,0.23333261205564143,701.5786743164062,175.4365997314453,711.6582641601562,168.0142059326172,690.629638671875,166.86819458007812,723.87646484375,173.24171447753906,670.5062866210938,169.8472442626953,731.3280639648438,213.94039916992188,655.3248901367188,209.4326629638672,746.5686645507812,151.48719787597656,641.0267944335938,146.9164276123047,722.68212890625,76.9261703491211,654.2274780273438,83.53177642822266,722.0277099609375,370.7706298828125,670.4277954101562,368.54400634765625,720.8029174804688,470.6637878417969,662.0711669921875,466.6821594238281,715.8336791992188,568.1326293945312,667.1813354492188,567.3838500976562
8,0.2666658423493045,701.8172607421875,175.44476318359375,711.8343505859375,167.95303344726562,690.8190307617188,166.92355346679688,723.9896850585938,173.15866088867188,670.718017578125,170.06512451171875,731.569580078125,214.07357788085938,655.3585205078125,209.86651611328125,746.4818725585938,151.11268615722656,640.77978515625,146.99386596679688,722.5264892578125,76.36309051513672,653.557861328125,83.1014175415039,721.6912231445312,371.2355041503906,670.0350952148438,369.05755615234375,720.3246459960938,470.9454650878906,661.7166748046875,466.6686096191406,716.0469970703125,568.6090698242188,667.3771362304688,567.14892578125
9,0.29999907264296755,701.8593139648438,177.0655517578125,712.150146484375,168.95657348632812,690.9437255859375,167.82357788085938,723.8209228515625,175.2183074951172,671.299560546875,172.1490478515625,730.5794677734375,212.4796905517578,657.7163696289062,208.4882049560547,745.5021362304688,152.52053833007812,638.9201049804688,148.2727508544922,722.5938110351562,73.5414810180664,652.6332397460938,84.39019775390625,725.067138671875,370.5180969238281,668.6529541015625,367.64208984375,733.207275390625,438.16156005859375,649.9140014648438,424.3040466308594,741.0303955078125,468.0613708496094,653.3448486328125,440.88421630859375
10,0.33333230293663063,702.0557250976562,174.62057495117188,711.9152221679688,167.65184020996094,691.0184326171875,167.36988830566406,724.2459106445312,173.8111572265625,671.1990966796875,171.8736114501953,733.709228515625,209.94821166992188,653.8822021484375,205.7960205078125,749.7167358398438,152.7257537841797,633.9866943359375,144.27183532714844,727.2095947265625,75.70630645751953,650.4065551757812,84.09379577636719,723.4099731445312,363.552001953125,667.9996948242188,362.0586242675781,721.7499389648438,468.3188171386719,658.9956665039062,466.39300537109375,720.1935424804688,567.2996215820312,664.5298461914062,566.6962890625
