frame,time_s,nose_x,nose_y,l_eye_x,l_eye_y,r_eye_x,r_eye_y,l_ear_x,l_ear_y,r_ear_x,r_ear_y,l_shoulder_x,l_shoulder_y,r_shoulder_x,r_shoulder_y,l_elbow_x,l_elbow_y,r_elbow_x,r_elbow_y,l_wrist_x,l_wrist_y,r_wrist_x,r_wrist_y,l_hip_x,l_hip_y,r_hip_x,r_hip_y,l_knee_x,l_knee_y,r_knee_x,r_knee_y,l_ankle_x,l_ankle_y,r_ankle_x,r_ankle_y
1,0.03333326706428098,739.7225341796875,271.54193115234375,749.4502563476562,263.5140075683594,729.7803344726562,264.0728454589844,761.9288940429688,271.1821594238281,716.0310668945312,273.1985168457031,796.7515869140625,324.2170104980469,684.1002807617188,324.2655029296875,840.8419799804688,322.1186218261719,630.5245361328125,305.9681701660156,786.8358154296875,303.81390380859375,641.2395629882812,273.6766052246094,764.5847778320312,484.292236328125,696.3279418945312,482.6944580078125,761.0018310546875,591.5166015625,698.6983642578125,592.7318725585938,746.3325805664062,692.9373168945312,707.1329956054688,695.5319213867188
2,0.06666653412856197,739.6193237304688,271.76446533203125,749.4150390625,263.5171203613281,729.91552734375,263.9530334472656,762.15380859375,270.0844421386719,716.6744384765625,271.96295166015625,796.9608154296875,320.5636291503906,684.5862426757812,321.4208984375,837.283935546875,314.56317138671875,630.3959350585938,307.3228759765625,772.4605712890625,283.9066467285156,645.2659301757812,279.7944030761719,765.3797607421875,482.0624084472656,696.6102905273438,480.1669616699219,761.6517333984375,590.1019287109375,698.4681396484375,590.1018676757812,746.6039428710938,693.491455078125,706.578857421875,695.0184326171875
3,0.09999980119284295,740.1934204101562,272.73651123046875,749.8257446289062,264.1582336425781,730.478515625,264.46295166015625,762.2313232421875,269.7140197753906,716.349609375,271.2198181152344,796.2923583984375,319.4924011230469,683.5869750976562,320.4324951171875,836.7337646484375,312.6946105957031,630.4896850585938,310.1670227050781,768.9476928710938,281.0613708496094,651.6282348632812,290.66680908203125,765.6071166992188,480.9423828125,696.4247436523438,479.086181640625,761.3821411132812,589.364013671875,698.4307250976562,589.5892333984375,745.775390625,693.2313842773438,705.9159545898438,694.820556640625
4,0.13333306825712393,740.46630859375,272.9916687011719,750.4354858398438,264.3606262207031,730.8357543945312,264.1702880859375,763.080810546875,270.39385986328125,716.9183349609375,270.10980224609375,795.4782104492188,321.2133483886719,682.26611328125,317.8313903808594,838.1297607421875,311.2147521972656,632.0279541015625,299.24981689453125,779.3084716796875,276.4063720703125,680.263671875,273.8810119628906,765.8342895507812,481.88494873046875,695.9703979492188,479.9571533203125,762.8084716796875,588.5160522460938,698.9786376953125,591.2171630859375,746.0889892578125,692.8495483398438,705.048095703125,696.539794921875
5,0.1666663353214049,743.2943115234375,273.31060791015625,752.4911499023438,265.1347351074219,734.1156005859375,264.1685791015625,762.4553833007812,271.6656494140625,717.9677734375,269.1293640136719,792.2991333007812,322.3387756347656,681.711181640625,316.7490234375,838.5963134765625,309.84088134765625,638.7539672851562,295.9568786621094,784.1109008789062,274.8385009765625,699.4752807617188,271.8838806152344,765.8564453125,481.98016357421875,697.2564086914062,479.9048767089844,762.5245971679688,587.6061401367188,699.877685546875,591.2559814453125,745.1517944335938,692.6902465820312,704.2671508789062,697.3858642578125
6,0.1999996023856859,743.5947265625,272.9936828613281,752.6143798828125,264.8035583496094,734.40380859375,264.0094299316406,762.372802734375,271.4025573730469,718.4127807617188,269.2101135253906,792.283935546875,322.2052917480469,682.2081298828125,316.55023193359375,838.7017822265625,310.0284118652344,639.4465942382812,296.0203552246094,784.8779907226562,274.96331787109375,701.3208618164062,273.3852844238281,765.5439453125,481.6015319824219,697.270263671875,479.544921875,761.9913940429688,587.62109375,700.0678100585938,591.44384765625,745.452392578125,692.6925048828125,704.20166015625,697.6121215820312
7,0.23333286944996687,743.4706420898438,273.060791015625,752.51806640625,264.91680908203125,734.208984375,264.073974609375,762.26806640625,271.57769775390625,717.823974609375,269.3993225097656,791.9912719726562,322.1999206542969,681.6741333007812,317.4136047363281,838.321044921875,309.6341552734375,637.7637939453125,298.144287109375,783.7424926757812,274.7777099609375,695.100341796875,275.3796691894531,765.5007934570312,481.75311279296875,697.1473388671875,479.9147033691406,762.2303466796875,587.7890014648438,700.0296020507812,591.7396240234375,744.9494018554688,692.2609252929688,704.0833740234375,697.4072265625
8,0.26666613651424786,744.0195922851562,271.0624084472656,753.20458984375,262.9530334472656,734.7162475585938,262.23870849609375,763.7070922851562,270.2496337890625,719.6961669921875,268.23626708984375,792.7362060546875,321.8488464355469,683.9644165039062,315.1863098144531,836.8109130859375,310.8658142089844,643.2304077148438,294.4648742675781,785.100830078125,271.31146240234375,717.0487060546875,268.1417236328125,765.5556640625,478.67138671875,697.6520385742188,476.7879943847656,761.9172973632812,585.6946411132812,700.992431640625,591.1527709960938,744.091796875,691.550048828125,702.5664672851562,698.5349731445312
9,0.29999940357852883,749.9609375,274.86029052734375,758.181396484375,265.8222351074219,740.2192993164062,265.4834289550781,766.4252319335938,271.16864013671875,721.9082641601562,269.6660461425781,793.2710571289062,322.5644226074219,684.281005859375,316.1351013183594,836.0640258789062,309.1228942871094,643.28662109375,292.0107727050781,783.1085815429688,267.2307434082031,715.3422241210938,261.2246398925781,766.4255981445312,482.22216796875,698.2060546875,480.68524169921875,761.9711303710938,587.1448974609375,700.6957397460938,592.7316284179688,745.1777954101562,692.4283447265625,702.5614013671875,698.5021362304688
10,0.3333326706428098,749.9702758789062,270.4107971191406,757.7780151367188,261.565185546875,740.267578125,261.3523254394531,765.133056640625,267.8398742675781,721.9216918945312,266.7485656738281,792.273681640625,320.19366455078125,683.4137573242188,314.58148193359375,835.2030639648438,303.8594665527344,639.782470703125,287.5566711425781,781.0028076171875,263.08453369140625,708.9373779296875,255.8720703125,765.546875,481.4078369140625,697.8193969726562,480.3545837402344,761.5004272460938,587.3305053710938,701.7337646484375,593.8770141601562,745.4650268554688,691.64501953125,703.4080200195312,698.4202270507812
