frame,time_s,nose_x,nose_y,l_eye_x,l_eye_y,r_eye_x,r_eye_y,l_ear_x,l_ear_y,r_ear_x,r_ear_y,l_shoulder_x,l_shoulder_y,r_shoulder_x,r_shoulder_y,l_elbow_x,l_elbow_y,r_elbow_x,r_elbow_y,l_wrist_x,l_wrist_y,r_wrist_x,r_wrist_y,l_hip_x,l_hip_y,r_hip_x,r_hip_y,l_knee_x,l_knee_y,r_knee_x,r_knee_y,l_ankle_x,l_ankle_y,r_ankle_x,r_ankle_y
1,0.03333325508607199,677.4069213867188,218.98602294921875,687.4876708984375,212.5115203857422,667.7388305664062,211.9493408203125,701.136962890625,217.25729370117188,652.6778564453125,215.20082092285156,709.6229248046875,248.63612365722656,642.5662231445312,248.3028564453125,720.5014038085938,181.96351623535156,630.7781982421875,184.78451538085938,699.2743530273438,108.712646484375,637.4794311523438,118.3053207397461,698.6884155273438,409.5072326660156,651.079345703125,407.9519958496094,693.5146484375,521.8898315429688,640.3164672851562,517.944580078125,691.1931762695312,629.1350708007812,643.2103881835938,625.0625610351562
2,0.06666651017214398,677.4793090820312,219.09909057617188,687.5921020507812,212.59104919433594,667.7978515625,211.97769165039062,701.25244140625,217.21006774902344,652.6100463867188,215.0260009765625,709.6475830078125,248.55154418945312,642.37548828125,248.085205078125,720.4742431640625,182.0858612060547,630.5606689453125,184.91529846191406,699.4154663085938,108.9302978515625,637.1875,118.92814636230469,698.796875,409.5035705566406,651.0724487304688,407.8913879394531,693.566650390625,522.0548706054688,640.367919921875,517.9161376953125,691.1771850585938,629.1452026367188,643.412109375,624.8441772460938
3,0.09999976525821595,677.3247680664062,219.22866821289062,687.5256958007812,212.69557189941406,667.6099243164062,212.0620574951172,701.3563842773438,217.3182373046875,652.4522094726562,215.08563232421875,709.769775390625,248.67308044433594,642.2222290039062,248.1806182861328,720.6316528320312,182.4644012451172,630.5231323242188,185.64012145996094,699.3438110351562,108.2340316772461,637.259521484375,119.32844543457031,698.7958984375,409.49835205078125,650.8558959960938,407.86004638671875,693.76904296875,521.853759765625,640.23681640625,517.7098999023438,691.1632690429688,628.9784545898438,643.3121337890625,624.8738403320312
4,0.13333302034428796,677.0867309570312,219.45631408691406,687.3704223632812,212.82965087890625,667.2532348632812,212.27960205078125,701.5343627929688,217.34152221679688,652.2391967773438,215.33517456054688,709.8851318359375,248.695556640625,642.453857421875,248.19456481933594,720.2169189453125,182.1560821533203,630.7195434570312,185.44204711914062,699.3800048828125,107.92069244384766,637.0493774414062,120.17794799804688,698.622802734375,409.7855224609375,650.7139282226562,408.0642395019531,693.5449829101562,521.9058227539062,640.0665283203125,517.3784790039062,691.3720703125,629.41455078125,643.1515502929688,624.6970825195312
5,0.16666627543035992,677.1968994140625,219.36720275878906,687.391845703125,212.84373474121094,667.386474609375,212.26300048828125,701.3362426757812,217.66119384765625,652.2263793945312,215.5228271484375,709.6260986328125,249.1577606201172,642.1870727539062,248.32757568359375,719.9928588867188,182.35958862304688,630.2249145507812,185.0708465576172,699.1409301757812,107.68643188476562,637.4322509765625,119.82299041748047,698.831787109375,409.397705078125,650.926513671875,407.61517333984375,693.4046630859375,521.1771850585938,639.9608764648438,516.6714477539062,691.2088623046875,628.6982421875,643.1349487304688,624.0471801757812
6,0.1999995305164319,677.156982421875,219.3544921875,687.3014526367188,212.8151092529297,667.3400268554688,212.23910522460938,701.2058715820312,217.59300231933594,652.1543579101562,215.4900665283203,709.646728515625,249.1271514892578,642.0542602539062,248.20645141601562,720.0490112304688,182.6438751220703,630.1044921875,184.89279174804688,698.7523193359375,107.60611724853516,637.2103881835938,118.97615814208984,698.6959228515625,409.28271484375,650.681884765625,407.4345397949219,693.419677734375,521.1446533203125,639.8818969726562,516.4547729492188,691.2860107421875,628.8524169921875,643.021240234375,623.826904296875
7,0.2333327856025039,677.22802734375,219.23922729492188,687.3543090820312,212.84109497070312,667.5533447265625,212.08267211914062,701.067138671875,217.73248291015625,652.32763671875,215.16395568847656,709.2832641601562,249.14854431152344,642.2932739257812,247.6487274169922,719.8465576171875,182.90980529785156,631.060302734375,184.043701171875,698.4288940429688,106.59719848632812,638.0917358398438,117.0202865600586,698.9678344726562,409.0434265136719,651.2793579101562,406.97515869140625,693.4577026367188,520.953857421875,640.1983032226562,516.0348510742188,691.3048706054688,628.6937866210938,643.4994506835938,623.5891723632812
8,0.2666660406885759,677.110595703125,219.2080078125,687.2958374023438,212.89073181152344,667.5208740234375,211.9896697998047,700.955322265625,217.86358642578125,652.2110595703125,214.99078369140625,709.0306396484375,249.12428283691406,642.1390991210938,247.63650512695312,719.9290161132812,183.263916015625,631.1322631835938,184.70285034179688,698.3280639648438,106.88233184814453,637.4282836914062,117.33094787597656,698.9351196289062,408.8829040527344,651.2882080078125,406.8254089355469,693.7380981445312,520.9124145507812,640.2852172851562,516.1550903320312,691.3115844726562,628.7949829101562,643.576904296875,624.1207275390625
9,0.29999929577464785,677.06494140625,219.0894775390625,687.2927856445312,212.7858123779297,667.5765991210938,211.84329223632812,700.9190673828125,217.8263397216797,652.3665771484375,214.8853759765625,709.0005493164062,249.17079162597656,642.3177490234375,247.8805694580078,720.663818359375,182.49636840820312,631.6685180664062,184.12091064453125,698.4688720703125,106.19709777832031,637.8412475585938,116.38582611083984,698.4639892578125,409.1856994628906,651.0224609375,407.20953369140625,693.4061889648438,520.9454956054688,640.2144165039062,516.6404418945312,691.2079467773438,628.7771606445312,643.5927124023438,624.7124633789062
10,0.33333255086071983,677.1732788085938,219.15786743164062,687.3538818359375,212.83303833007812,667.6775512695312,211.87330627441406,700.9253540039062,217.6983642578125,652.4481811523438,214.715576171875,708.9417114257812,249.03778076171875,642.4136352539062,247.48373413085938,720.2785034179688,182.64659118652344,631.9005126953125,183.77000427246094,698.651611328125,106.41374206542969,637.8758544921875,116.25529479980469,698.3668212890625,409.500244140625,651.0233154296875,407.359619140625,693.2473754882812,521.3463745117188,640.3202514648438,516.4415283203125,690.95361328125,629.245361328125,643.6517944335938,624.31982421875
