frame,time_s,nose_x,nose_y,l_eye_x,l_eye_y,r_eye_x,r_eye_y,l_ear_x,l_ear_y,r_ear_x,r_ear_y,l_shoulder_x,l_shoulder_y,r_shoulder_x,r_shoulder_y,l_elbow_x,l_elbow_y,r_elbow_x,r_elbow_y,l_wrist_x,l_wrist_y,r_wrist_x,r_wrist_y,l_hip_x,l_hip_y,r_hip_x,r_hip_y,l_knee_x,l_knee_y,r_knee_x,r_knee_y,l_ankle_x,l_ankle_y,r_ankle_x,r_ankle_y
1,0.033333258594917786,667.0608520507812,462.6697692871094,674.346435546875,455.91754150390625,659.6536254882812,454.20220947265625,680.7701416015625,451.3742980957031,638.2816772460938,446.51116943359375,679.3474731445312,477.0859375,613.2771606445312,480.414794921875,700.1317749023438,522.774169921875,615.9359741210938,542.7315673828125,699.297607421875,556.5133056640625,644.865966796875,596.8798217773438,663.03076171875,566.89794921875,617.8181762695312,572.0206298828125,705.4764404296875,599.8825073242188,652.138427734375,604.701416015625,693.64013671875,620.0897827148438,664.9916381835938,626.6986694335938
2,0.06666651718983557,667.87353515625,464.17694091796875,675.5385131835938,455.5013427734375,659.689453125,454.4268798828125,683.814697265625,451.0030822753906,640.2504272460938,447.9573059082031,679.6887817382812,475.4510803222656,616.8751220703125,479.26995849609375,703.5887451171875,519.849853515625,622.4059448242188,541.6397094726562,695.0648193359375,562.5828247070312,652.5838012695312,601.9598999023438,667.4385986328125,563.8602294921875,624.1043090820312,568.1607055664062,690.2332153320312,588.2635498046875,638.4346923828125,592.7114868164062,701.2918701171875,619.9304809570312,657.049072265625,627.3303833007812
3,0.09999977578475336,668.0972900390625,464.61041259765625,675.7350463867188,455.84503173828125,659.8471069335938,454.7751770019531,683.9755249023438,451.1070861816406,640.238037109375,448.10357666015625,680.0611572265625,475.6277770996094,616.9583129882812,479.4176025390625,704.7734375,520.8092651367188,623.0784912109375,542.3468017578125,695.035400390625,563.6920166015625,653.3331298828125,602.3914184570312,667.6207885742188,565.2308959960938,623.7211303710938,569.4688110351562,690.96435546875,586.445556640625,635.6110229492188,590.8265991210938,703.1973876953125,617.902099609375,653.2655639648438,625.2987060546875
4,0.13333303437967114,668.6416015625,464.287841796875,675.9382934570312,455.6993408203125,660.286865234375,454.7546081542969,683.6652221679688,451.8131103515625,640.7653198242188,449.09521484375,679.392333984375,477.6631774902344,618.9043579101562,480.3106689453125,702.2469482421875,524.9561767578125,623.82421875,542.6145629882812,695.2301025390625,572.7313232421875,654.8826904296875,604.8515625,665.88525390625,567.7449340820312,621.9204711914062,570.8997192382812,691.3861083984375,579.4920654296875,620.3433837890625,582.6239624023438,704.5855102539062,611.6154174804688,626.773681640625,617.768798828125
5,0.16666629297458893,671.5674438476562,465.0583190917969,678.4401245117188,456.1253662109375,662.9609985351562,455.4646911621094,685.5411376953125,451.7129821777344,642.1244506835938,449.58612060546875,680.5961303710938,478.1068115234375,618.9010620117188,480.8734130859375,702.1583251953125,527.1201171875,621.5090942382812,543.5159912109375,694.4390869140625,576.4166870117188,652.257568359375,603.4590454101562,664.089111328125,571.1463623046875,618.73388671875,574.1663208007812,686.1347045898438,572.50048828125,607.7316284179688,575.8200073242188,698.1035766601562,607.0728759765625,609.46826171875,614.0304565429688
6,0.19999955156950672,671.043212890625,464.36053466796875,678.2864990234375,455.38275146484375,662.3612670898438,454.63604736328125,685.7838745117188,451.3968811035156,641.6355590820312,449.07855224609375,680.7103881835938,478.64483642578125,618.7703857421875,480.9414978027344,702.3040771484375,527.9095458984375,621.5819702148438,543.1099853515625,693.6236572265625,577.2816772460938,652.8751220703125,602.8897094726562,663.3060913085938,572.7611083984375,617.7169799804688,575.4334716796875,683.98486328125,573.551513671875,605.36474609375,576.457275390625,695.4799194335938,607.5130615234375,606.9652709960938,613.9327392578125
7,0.2333328101644245,672.857177734375,464.05352783203125,679.5521850585938,455.52081298828125,664.3577880859375,454.50506591796875,685.9734497070312,451.7767639160156,643.1530151367188,448.72528076171875,680.5980834960938,478.72918701171875,619.5279541015625,479.71038818359375,700.39794921875,528.5344848632812,620.1248779296875,541.1444091796875,691.2243041992188,579.09716796875,646.0159301757812,603.1055908203125,663.0665893554688,573.3997802734375,617.7536010742188,575.4164428710938,685.1510009765625,572.8391723632812,603.710693359375,575.1732788085938,696.0645141601562,609.2105712890625,600.9652099609375,615.0780639648438
8,0.2666660687593423,672.765869140625,462.7171630859375,679.6131591796875,454.5323181152344,664.55908203125,453.093017578125,685.9208374023438,451.156005859375,643.798828125,446.96038818359375,682.2420654296875,478.7450256347656,619.30078125,477.8077087402344,699.8834228515625,530.0946655273438,617.1876831054688,538.7283325195312,688.780517578125,579.0692138671875,638.1836547851562,600.6315307617188,664.9571533203125,571.8277587890625,619.87890625,572.98828125,684.8900146484375,574.5187377929688,612.4435424804688,575.883056640625,692.6024169921875,613.1968994140625,614.3433837890625,617.3216552734375
9,0.2999993273542601,673.77001953125,461.8743896484375,680.7348022460938,453.60565185546875,665.2457275390625,452.0978698730469,687.0294799804688,450.7533874511719,643.9822387695312,446.3943176269531,683.95703125,479.5729675292969,618.6559448242188,477.8040771484375,698.9288940429688,532.5609130859375,614.8532104492188,538.766845703125,685.8010864257812,581.3558349609375,637.2874755859375,599.5194091796875,664.4452514648438,571.5194702148438,617.5750122070312,572.2373046875,690.4736328125,570.9155883789062,614.1600952148438,571.8592529296875,690.5480346679688,612.786376953125,609.6943969726562,616.2547607421875
10,0.33333258594917786,671.7589111328125,460.9904479980469,679.847412109375,452.59857177734375,663.0601196289062,450.6709899902344,687.5728149414062,449.8309020996094,642.4036865234375,444.5130615234375,684.24560546875,479.6649475097656,618.4900512695312,476.193603515625,697.2234497070312,535.9078369140625,615.9261474609375,538.2776489257812,680.5216674804688,586.3863525390625,639.8551635742188,600.8182373046875,665.3566284179688,573.8853149414062,617.764404296875,573.7453002929688,691.1285400390625,571.2885131835938,612.3657836914062,571.0430297851562,692.3533935546875,613.0849609375,607.5628662109375,614.599365234375
