frame,time_s,nose_x,nose_y,l_eye_x,l_eye_y,r_eye_x,r_eye_y,l_ear_x,l_ear_y,r_ear_x,r_ear_y,l_shoulder_x,l_shoulder_y,r_shoulder_x,r_shoulder_y,l_elbow_x,l_elbow_y,r_elbow_x,r_elbow_y,l_wrist_x,l_wrist_y,r_wrist_x,r_wrist_y,l_hip_x,l_hip_y,r_hip_x,r_hip_y,l_knee_x,l_knee_y,r_knee_x,r_knee_y,l_ankle_x,l_ankle_y,r_ankle_x,r_ankle_y
1,0.03333328244274809,639.2190551757812,425.854736328125,644.767333984375,419.0380859375,629.0335083007812,417.28790283203125,655.7632446289062,415.72216796875,612.6467895507812,412.8583984375,667.1349487304688,447.4449157714844,594.6642456054688,436.6622009277344,685.5429077148438,491.8312072753906,560.8232421875,476.2152099609375,684.8390502929688,512.5068969726562,614.1437377929688,495.00537109375,646.7276000976562,525.1154174804688,601.1213989257812,522.5958251953125,674.8676147460938,541.3826293945312,638.1155395507812,540.5155639648438,603.8580932617188,566.226806640625,599.3785400390625,564.5933227539062
2,0.06666656488549617,639.1249389648438,425.3406066894531,644.5709228515625,418.58160400390625,628.8408203125,416.75830078125,655.5154418945312,415.5924987792969,612.4410400390625,412.686279296875,666.9352416992188,447.86761474609375,594.7957153320312,436.7076110839844,685.4658203125,492.8059387207031,560.591796875,476.36700439453125,684.0654907226562,513.1722412109375,614.4197387695312,494.7989501953125,646.30224609375,524.982177734375,601.0780029296875,522.3234252929688,675.66845703125,541.7120971679688,640.5706176757812,540.97021484375,601.5717163085938,567.4540405273438,599.4010009765625,566.2683715820312
3,0.09999984732824427,638.643798828125,425.1357421875,644.1478271484375,418.3910217285156,628.471923828125,416.5616455078125,655.065673828125,415.61627197265625,612.2704467773438,412.5990905761719,667.2942504882812,448.4795837402344,594.005126953125,436.900390625,685.6710205078125,493.7815856933594,559.55712890625,476.2180480957031,685.2086791992188,515.199462890625,613.8603515625,494.9900207519531,646.7579345703125,525.8174438476562,601.0155029296875,522.8043212890625,673.540771484375,542.6448974609375,637.7510986328125,540.6366577148438,602.0894775390625,569.956298828125,599.1533203125,566.7011108398438
4,0.13333312977099235,638.8156127929688,424.963623046875,644.302734375,418.3015441894531,628.8816528320312,416.373046875,654.679443359375,415.855712890625,612.3565063476562,412.38250732421875,667.3392333984375,448.9936828613281,592.9431762695312,436.9306640625,686.0144653320312,494.9471130371094,558.3633422851562,476.4457092285156,682.612548828125,514.45458984375,612.7833862304688,495.467529296875,647.393310546875,526.8281860351562,600.8265380859375,523.5983276367188,671.9752197265625,541.9766845703125,634.3356323242188,539.9119262695312,603.41845703125,568.9141845703125,598.5299072265625,565.8633422851562
5,0.16666641221374046,638.8831176757812,424.37060546875,644.2169189453125,417.7491455078125,628.962158203125,415.8361511230469,654.4740600585938,415.55126953125,612.6865234375,412.26904296875,666.4955444335938,448.9289855957031,593.571533203125,436.9206237792969,685.0323486328125,494.9942321777344,556.6663208007812,476.1339416503906,682.4549560546875,515.2349243164062,608.5397338867188,494.40301513671875,645.7691650390625,526.1881713867188,600.0894775390625,523.0722045898438,672.4781494140625,542.7245483398438,635.7064819335938,541.3609619140625,601.9136962890625,567.6987915039062,596.376708984375,565.576416015625
6,0.19999969465648854,639.2576293945312,424.23486328125,644.3473510742188,417.5542297363281,629.2545776367188,415.7413024902344,654.3596801757812,415.27081298828125,612.9532470703125,412.3221740722656,666.5917358398438,448.7574768066406,593.92236328125,436.98248291015625,685.3524169921875,495.31597900390625,556.6016235351562,476.65264892578125,682.677978515625,515.8671264648438,608.3032836914062,494.62469482421875,645.532958984375,526.3052978515625,600.1101684570312,523.2832641601562,673.2666015625,543.236572265625,637.4630737304688,542.0270385742188,601.1071166992188,568.5466918945312,596.3909912109375,566.4556884765625
7,0.23333297709923662,637.5435791015625,425.3450012207031,643.6781005859375,418.0046081542969,627.8075561523438,415.5034484863281,653.3003540039062,415.7138366699219,611.4887084960938,411.28692626953125,668.3203735351562,451.0859069824219,590.0338745117188,437.4844055175781,686.5464477539062,496.3943786621094,548.1506958007812,472.5303039550781,678.0820922851562,516.60693359375,596.35302734375,494.9029846191406,644.3016967773438,536.0374755859375,594.4002685546875,531.248779296875,674.4058227539062,533.3867797851562,629.3444213867188,528.5025634765625,596.6233520507812,573.9380493164062,581.7208862304688,568.6879272460938
8,0.2666662595419847,637.5840454101562,425.43292236328125,643.697509765625,418.0676574707031,627.64013671875,415.672607421875,653.4190673828125,415.83447265625,611.2904052734375,411.66131591796875,666.8129272460938,450.90667724609375,589.700439453125,437.5810852050781,683.742431640625,494.24176025390625,546.0985107421875,471.9168701171875,679.2703247070312,513.7539672851562,595.7596435546875,494.2516174316406,642.4370727539062,533.9769897460938,593.4228515625,529.7808837890625,675.6895141601562,531.7633056640625,632.4378662109375,527.6388549804688,596.7793579101562,570.7435302734375,583.6909790039062,566.1453247070312
9,0.29999954198473283,637.6012573242188,425.19384765625,643.4552612304688,417.732177734375,627.552001953125,415.468505859375,652.751708984375,415.5728759765625,611.094482421875,411.6965026855469,665.737548828125,450.5355224609375,589.3841552734375,437.73980712890625,682.102783203125,491.51611328125,544.5169067382812,471.2513122558594,680.200927734375,509.5807800292969,594.8101196289062,494.0647888183594,642.4700927734375,534.8043823242188,593.8564453125,531.0391845703125,676.3169555664062,532.1694946289062,633.2509155273438,528.28125,597.6290283203125,571.99169921875,583.3561401367188,567.051513671875
10,0.3333328244274809,637.2955322265625,425.6900329589844,643.2474365234375,418.1695251464844,627.244140625,415.9327697753906,652.7044067382812,415.857666015625,610.806640625,411.996337890625,665.6693115234375,450.50054931640625,589.2717895507812,437.820556640625,682.3618774414062,491.23822021484375,544.5146484375,470.97491455078125,680.22900390625,509.35821533203125,594.5938720703125,493.93865966796875,642.91162109375,535.4402465820312,594.0185546875,531.818603515625,677.4124755859375,530.2100830078125,632.6246948242188,526.8225708007812,599.7791748046875,570.6873779296875,583.052978515625,566.4908447265625
