frame,time_s,nose_x,nose_y,l_eye_x,l_eye_y,r_eye_x,r_eye_y,l_ear_x,l_ear_y,r_ear_x,r_ear_y,l_shoulder_x,l_shoulder_y,r_shoulder_x,r_shoulder_y,l_elbow_x,l_elbow_y,r_elbow_x,r_elbow_y,l_wrist_x,l_wrist_y,r_wrist_x,r_wrist_y,l_hip_x,l_hip_y,r_hip_x,r_hip_y,l_knee_x,l_knee_y,r_knee_x,r_knee_y,l_ankle_x,l_ankle_y,r_ankle_x,r_ankle_y
1,0.03333321799307958,730.6202392578125,465.6812744140625,739.1328125,457.5271301269531,721.8814086914062,457.56121826171875,753.27734375,459.1807861328125,709.0166015625,459.19390869140625,771.21923828125,496.6315612792969,693.3377075195312,495.11859130859375,790.3639526367188,555.4838256835938,671.7760009765625,549.8479614257812,780.0888671875,608.576904296875,675.68017578125,603.8678588867188,754.289794921875,576.6420288085938,703.9854125976562,574.982421875,747.6148681640625,591.7919311523438,688.5195922851562,589.4435424804688,731.6040649414062,651.5133056640625,691.5072021484375,649.1703491210938
2,0.06666643598615916,731.4096069335938,468.9693298339844,740.028564453125,460.6913757324219,722.7968139648438,460.6000061035156,754.10205078125,461.083984375,709.98046875,460.73724365234375,771.562255859375,496.98797607421875,692.97216796875,495.27374267578125,789.92041015625,557.0328369140625,672.7979125976562,552.2800903320312,779.77294921875,610.7477416992188,677.0369873046875,609.5469970703125,752.3844604492188,574.6668090820312,702.2864379882812,572.9873046875,746.1400756835938,594.5477905273438,691.2972412109375,592.1447143554688,731.503173828125,650.5078125,699.6568603515625,648.0353393554688
3,0.09999965397923875,731.5397338867188,469.6068115234375,740.2955322265625,461.44708251953125,723.192626953125,461.2586364746094,754.4697875976562,461.7666320800781,710.8041381835938,461.2292175292969,771.7633056640625,497.1118469238281,693.79443359375,495.17437744140625,789.891845703125,556.1705322265625,673.29736328125,550.853515625,778.1317138671875,611.4883422851562,677.6903076171875,610.3507690429688,753.2916259765625,574.3817749023438,703.40625,572.5700073242188,747.0532836914062,593.749755859375,691.0247192382812,591.098388671875,734.6356811523438,645.6536865234375,701.3076171875,642.8173217773438
4,0.13333287197231833,731.4449462890625,469.4710388183594,740.1775512695312,461.3804626464844,723.1005859375,461.28369140625,754.2705078125,461.90789794921875,710.8914184570312,461.62579345703125,770.9924926757812,497.02215576171875,694.3468017578125,495.4195556640625,788.6541137695312,554.656494140625,674.9249267578125,549.8737182617188,778.1714477539062,610.0499877929688,678.5979614257812,609.1616821289062,752.3382568359375,572.979248046875,703.08349609375,571.2786254882812,747.1380615234375,597.6356201171875,690.6102905273438,595.0626220703125,736.4427490234375,644.7972412109375,700.3816528320312,642.1198120117188
5,0.16666608996539792,731.9317016601562,468.08380126953125,740.48779296875,460.0445861816406,723.5999755859375,459.9822692871094,754.1452026367188,461.3074645996094,711.42333984375,461.0726318359375,770.1361083984375,497.6810607910156,695.6100463867188,496.241943359375,786.8170166015625,555.9354248046875,678.7298583984375,551.8719482421875,776.2915649414062,611.1665649414062,681.6254272460938,610.9002075195312,750.7459716796875,573.4807739257812,702.9970703125,571.7752075195312,741.7808837890625,605.2847900390625,689.4620361328125,602.8562622070312,729.9442749023438,650.55322265625,697.8584594726562,648.203125
6,0.1999993079584775,732.255126953125,468.2575378417969,740.812744140625,460.17852783203125,723.86767578125,460.1104736328125,754.408935546875,461.2186279296875,711.447509765625,460.9788513183594,769.747314453125,497.1412658691406,695.4190673828125,496.1324462890625,786.6180419921875,554.9591064453125,679.130126953125,552.6692504882812,776.6201782226562,610.4506225585938,683.0204467773438,613.2757568359375,750.5244750976562,573.4414672851562,702.7261962890625,572.0051879882812,742.1301879882812,606.6409912109375,689.3182983398438,604.5130004882812,730.6898803710938,650.4447021484375,697.1610717773438,648.5179443359375
7,0.23333252595155707,731.842041015625,468.2549743652344,740.438232421875,460.1599426269531,723.46435546875,460.10015869140625,754.1751708984375,461.1904296875,711.1561889648438,460.9854736328125,769.8624877929688,497.1656188964844,695.2855224609375,496.17999267578125,786.9493408203125,554.9141845703125,678.9765014648438,552.7213134765625,776.5303955078125,609.7952880859375,683.0498657226562,612.9999389648438,750.5488891601562,573.6825561523438,702.6987915039062,572.182861328125,741.037841796875,606.0484619140625,688.7021484375,603.8272094726562,729.3551025390625,650.3851928710938,697.0694580078125,648.32373046875
8,0.26666574394463666,732.3717651367188,467.8404846191406,740.9833374023438,459.53924560546875,723.8455200195312,459.582275390625,754.5419921875,460.4894714355469,710.945068359375,460.58184814453125,770.0805053710938,496.7889099121094,694.4532470703125,497.05816650390625,786.5056762695312,555.8689575195312,681.075439453125,557.3644409179688,775.5927734375,612.1629638671875,688.2600708007812,620.1752319335938,751.4310302734375,574.9515380859375,703.154052734375,574.186279296875,741.680419921875,599.7825927734375,690.8367919921875,598.272216796875,729.5051879882812,648.2305297851562,702.26025390625,647.068115234375
9,0.29999896193771625,732.7616577148438,466.986328125,741.0698852539062,459.1346435546875,724.658447265625,458.9573669433594,754.552490234375,460.78955078125,712.197021484375,460.510009765625,770.4219360351562,498.20709228515625,696.790283203125,497.5075378417969,785.987548828125,557.908203125,683.3624267578125,554.1475219726562,777.5482177734375,613.0514526367188,688.3883056640625,606.4656982421875,752.71923828125,577.2520751953125,705.263671875,576.4685668945312,748.4187622070312,596.0809326171875,693.904541015625,594.976318359375,739.7525634765625,643.2969360351562,699.5291748046875,642.030029296875
10,0.33333217993079584,732.8480224609375,466.8509521484375,741.2171630859375,458.9332580566406,724.6024169921875,458.7693786621094,754.7086791992188,460.69189453125,711.9747314453125,460.42578125,770.2946166992188,498.26983642578125,696.7142333984375,497.5337829589844,786.0669555664062,558.1222534179688,683.4371948242188,554.106201171875,777.7631225585938,612.7171630859375,688.5377197265625,605.4063720703125,752.3988037109375,576.9339599609375,704.9815063476562,576.1480102539062,747.36083984375,598.0453491210938,693.5874633789062,596.9839477539062,737.92724609375,644.3841552734375,698.6964111328125,643.2353515625
11,0.3666653979238754,732.5636596679688,466.45452880859375,740.9193115234375,458.61956787109375,724.4501953125,458.4552917480469,754.4681396484375,460.43829345703125,712.18896484375,460.1942138671875,770.193115234375,497.9920349121094,697.0214233398438,497.199462890625,786.2026977539062,557.2360229492188,683.1907348632812,552.9895629882812,778.744873046875,611.5534057617188,687.17724609375,603.8472290039062,751.6104736328125,576.37890625,704.45166015625,575.4963989257812,746.96142578125,599.261962890625,693.0545654296875,598.1290283203125,737.1143798828125,644.4019165039062,696.884765625,643.1378173828125
12,0.399998615916955,732.123291015625,466.3755187988281,740.4615478515625,458.5129089355469,724.0340576171875,458.45196533203125,754.1246948242188,460.195068359375,712.05078125,460.2729187011719,769.9559936523438,497.5423889160156,697.3153076171875,497.31500244140625,786.0776977539062,555.8209838867188,683.5953369140625,552.846923828125,779.084716796875,610.3467407226562,687.8273315429688,604.381103515625,751.4552001953125,576.5289306640625,704.6349487304688,575.84521484375,746.9759521484375,599.47314453125,693.1438598632812,598.5048217773438,736.4344482421875,644.4276733398438,696.140380859375,643.3515014648438
13,0.4333318339100346,732.0303344726562,466.5349426269531,740.3096923828125,458.65972900390625,723.9223022460938,458.588623046875,753.9691772460938,460.0911560058594,711.85595703125,460.1171569824219,769.722412109375,497.13134765625,697.3267822265625,496.73065185546875,785.882080078125,555.4305419921875,683.2880249023438,552.0635375976562,779.1775512695312,610.0811767578125,687.6709594726562,603.5565795898438,751.632080078125,576.41162109375,705.0506591796875,575.6701049804688,746.7962036132812,598.2686157226562,693.5411376953125,597.2384643554688,736.4215087890625,644.0035400390625,696.79638671875,642.8355102539062
